pid,lat,lon,los_rate_mmyr,rate_sigma,seasonal_amp_mm,amp_sigma,peak_yrfrac,r2,rms_mm,coh_avg,rate_1sthalf,rate_2ndhalf,frac_postmonsoon_down,class
390,31.04906,76.04094,-1.94,0.59,0.50,1.09,0.050,0.073,14.95,0.152,-1.80,-2.02,0.33,indeterminate
391,31.04906,76.04194,2.62,0.56,1.09,1.16,0.913,0.133,15.02,0.150,3.39,2.29,0.17,indeterminate
395,31.04906,76.04594,1.01,0.59,0.58,1.11,0.082,0.022,14.94,0.155,0.80,1.00,0.17,indeterminate
396,31.04906,76.04694,2.22,0.56,0.51,1.08,0.925,0.098,14.86,0.283,2.49,2.09,0.17,indeterminate
397,31.04906,76.04794,3.71,0.56,0.52,1.08,0.944,0.232,14.84,0.339,3.86,3.60,0.17,indeterminate
398,31.04906,76.04894,5.86,0.55,0.71,1.07,0.928,0.430,14.79,0.356,6.00,5.75,0.17,indeterminate
399,31.04906,76.04994,6.07,0.53,0.84,1.08,0.901,0.450,14.74,0.365,6.48,5.89,0.17,indeterminate
400,31.04906,76.05094,6.61,0.53,0.97,1.09,0.878,0.492,14.75,0.324,7.13,6.39,0.17,indeterminate
795,31.04806,76.04494,2.75,0.52,0.99,1.15,0.761,0.149,14.63,0.168,3.29,2.63,0.17,indeterminate
796,31.04806,76.04594,5.17,0.53,0.81,1.14,0.788,0.375,14.65,0.227,5.97,4.93,0.17,indeterminate
797,31.04806,76.04694,4.52,0.55,0.49,1.07,0.899,0.312,14.71,0.336,4.81,4.39,0.17,indeterminate
798,31.04806,76.04794,5.87,0.55,0.72,1.09,0.867,0.433,14.72,0.424,6.26,5.71,0.17,indeterminate
799,31.04806,76.04894,6.27,0.54,0.69,1.07,0.908,0.464,14.74,0.439,6.57,6.10,0.17,indeterminate
800,31.04806,76.04994,7.45,0.53,0.86,1.09,0.885,0.551,14.72,0.441,7.91,7.23,0.17,indeterminate
801,31.04806,76.05094,7.04,0.53,1.01,1.10,0.919,0.522,14.78,0.434,7.48,6.81,0.17,indeterminate
1196,31.04706,76.04494,1.81,0.56,0.74,1.13,0.912,0.069,14.89,0.171,2.37,1.60,0.17,indeterminate
1197,31.04706,76.04594,4.22,0.52,0.99,1.15,0.779,0.289,14.62,0.230,4.95,4.01,0.17,indeterminate
1198,31.04706,76.04694,5.72,0.52,0.93,1.11,0.795,0.427,14.55,0.323,6.41,5.52,0.17,indeterminate
1199,31.04706,76.04794,6.27,0.54,0.69,1.09,0.856,0.468,14.65,0.404,6.79,6.06,0.17,indeterminate
1200,31.04706,76.04894,6.48,0.54,0.68,1.07,0.892,0.482,14.70,0.434,6.82,6.32,0.17,indeterminate
1201,31.04706,76.04994,6.66,0.54,0.72,1.07,0.889,0.496,14.72,0.466,7.01,6.49,0.17,indeterminate
1202,31.04706,76.05094,7.48,0.54,0.82,1.08,0.926,0.549,14.84,0.465,7.84,7.26,0.17,indeterminate
1598,31.04606,76.04594,-1.33,0.60,0.30,1.10,0.161,0.036,15.09,0.174,-1.59,-1.36,0.50,indeterminate
1599,31.04606,76.04694,2.56,0.54,0.59,1.10,0.807,0.128,14.73,0.289,3.12,2.36,0.17,indeterminate
1600,31.04606,76.04794,4.81,0.53,0.78,1.10,0.825,0.343,14.62,0.375,5.38,4.60,0.17,indeterminate
1601,31.04606,76.04894,5.87,0.54,0.65,1.07,0.862,0.435,14.67,0.391,6.24,5.71,0.17,indeterminate
1602,31.04606,76.04994,5.53,0.54,0.70,1.08,0.889,0.404,14.74,0.443,5.94,5.32,0.17,indeterminate
1603,31.04606,76.05094,6.53,0.54,0.87,1.09,0.920,0.484,14.78,0.471,6.89,6.31,0.17,indeterminate
1910,31.04506,75.95694,-20.38,0.49,3.45,1.49,0.271,0.903,14.67,0.565,-21.47,-20.42,1.00,inelastic_candidate
1911,31.04506,75.95794,-20.22,0.49,3.46,1.50,0.268,0.901,14.73,0.545,-21.35,-20.26,1.00,inelastic_candidate
1912,31.04506,75.95894,-22.56,0.48,3.47,1.51,0.269,0.917,14.85,0.349,-23.50,-22.68,1.00,inelastic_candidate
1913,31.04506,75.95994,-19.20,0.60,1.58,1.41,0.508,0.895,14.36,0.179,-20.08,-19.00,1.00,inelastic_candidate
1995,31.04506,76.04194,0.98,0.52,1.47,1.17,0.843,0.029,14.79,0.414,2.72,0.43,0.17,indeterminate
1996,31.04506,76.04294,0.27,0.53,1.29,1.16,0.803,0.006,14.68,0.433,0.89,0.13,0.17,elastic_dominant
2000,31.04506,76.04694,1.69,0.50,1.72,1.21,0.762,0.070,14.71,0.173,2.74,1.43,0.17,indeterminate
2001,31.04506,76.04794,2.04,0.54,0.88,1.13,0.839,0.088,14.76,0.316,2.68,1.79,0.17,indeterminate
2002,31.04506,76.04894,3.27,0.54,0.67,1.09,0.839,0.192,14.78,0.328,3.63,3.10,0.17,indeterminate
2003,31.04506,76.04994,4.20,0.54,0.88,1.12,0.851,0.283,14.75,0.390,4.83,3.93,0.17,indeterminate
2004,31.04506,76.05094,4.82,0.54,0.87,1.10,0.911,0.339,14.81,0.423,5.29,4.56,0.17,indeterminate
2308,31.04406,75.95394,-18.11,0.58,2.05,1.35,0.380,0.890,13.97,0.225,-19.36,-17.77,1.00,inelastic_candidate
2309,31.04406,75.95494,-18.45,0.56,2.29,1.35,0.369,0.895,13.82,0.438,-19.81,-18.15,1.00,inelastic_candidate
2310,31.04406,75.95594,-15.53,0.59,1.90,1.31,0.363,0.853,14.13,0.488,-17.06,-15.21,1.00,inelastic_candidate
2311,31.04406,75.95694,-16.31,0.59,2.02,1.34,0.370,0.865,14.14,0.458,-17.71,-16.01,1.00,inelastic_candidate
2312,31.04406,75.95794,-5.01,0.46,2.01,1.39,0.576,0.395,13.64,0.438,-3.86,-5.25,0.50,indeterminate
2313,31.04406,75.95894,-10.87,0.49,2.34,1.50,0.606,0.743,13.96,0.316,-9.15,-11.33,0.83,inelastic_candidate
2314,31.04406,75.95994,-9.73,0.50,2.00,1.44,0.621,0.702,13.83,0.157,-8.19,-10.14,1.00,indeterminate
2404,31.04406,76.04994,1.82,0.55,0.92,1.14,0.870,0.071,14.83,0.166,2.43,1.52,0.17,indeterminate
2405,31.04406,76.05094,3.40,0.54,1.01,1.13,0.861,0.206,14.80,0.209,4.03,3.11,0.17,indeterminate
2709,31.04306,75.95394,-9.88,0.44,1.58,1.32,0.574,0.725,13.27,0.165,-8.01,-10.38,1.00,indeterminate
2710,31.04306,75.95494,-9.36,0.42,2.47,1.37,0.612,0.707,13.16,0.297,-8.09,-9.55,0.83,indeterminate
2711,31.04306,75.95594,-6.90,0.48,2.16,1.42,0.568,0.560,13.44,0.362,-5.78,-7.11,0.50,indeterminate
2712,31.04306,75.95694,-8.85,0.49,2.11,1.45,0.569,0.668,13.65,0.320,-7.39,-9.21,0.67,indeterminate
2713,31.04306,75.95794,-10.97,0.54,2.30,1.54,0.604,0.750,13.84,0.254,-9.48,-11.34,0.83,inelastic_candidate
2714,31.04306,75.95894,-14.34,0.53,1.42,1.40,0.538,0.831,14.11,0.192,-12.94,-14.80,1.00,inelastic_candidate
2795,31.04306,76.03994,-5.15,0.59,0.34,1.14,0.677,0.364,14.72,0.284,-3.47,-5.49,0.67,indeterminate
2799,31.04306,76.04394,-3.96,0.54,1.14,1.15,0.854,0.248,14.78,0.168,-2.39,-4.52,0.67,indeterminate
3109,31.04206,75.95294,-9.88,0.47,2.16,1.43,0.556,0.720,13.48,0.166,-8.51,-10.15,1.00,indeterminate
3110,31.04206,75.95394,-12.66,0.49,2.37,1.47,0.562,0.814,13.23,0.188,-11.33,-12.90,1.00,inelastic_candidate
3111,31.04206,75.95494,-8.68,0.49,2.17,1.51,0.622,0.664,13.46,0.179,-6.65,-9.11,0.83,indeterminate
3112,31.04206,75.95594,-9.28,0.50,2.53,1.52,0.590,0.691,13.58,0.202,-8.01,-9.52,0.83,indeterminate
3509,31.04106,75.95194,-8.28,0.47,2.51,1.45,0.591,0.655,13.14,0.208,-6.84,-8.54,0.83,indeterminate
3510,31.04106,75.95294,-8.38,0.49,2.05,1.43,0.574,0.654,13.33,0.232,-7.22,-8.60,0.83,indeterminate
3511,31.04106,75.95394,-7.44,0.46,2.62,1.49,0.609,0.597,13.36,0.227,-5.87,-7.69,0.67,indeterminate
3512,31.04106,75.95494,-9.78,0.53,2.33,1.56,0.577,0.708,13.73,0.184,-8.37,-10.02,0.83,indeterminate
3911,31.04006,75.95294,-7.62,0.50,2.03,1.40,0.556,0.611,13.34,0.280,-6.60,-7.80,0.83,indeterminate
3912,31.04006,75.95394,-6.77,0.49,2.19,1.47,0.599,0.551,13.39,0.285,-5.21,-7.07,0.50,indeterminate
3913,31.04006,75.95494,-14.04,0.52,2.49,1.59,0.592,0.832,13.78,0.251,-12.40,-14.46,1.00,inelastic_candidate
3914,31.04006,75.95594,-13.83,0.50,2.47,1.53,0.574,0.833,13.50,0.170,-12.54,-14.08,1.00,inelastic_candidate
4310,31.03906,75.95094,-11.80,0.55,1.73,1.41,0.511,0.785,13.44,0.154,-10.11,-12.10,1.00,inelastic_candidate
4311,31.03906,75.95194,-11.68,0.49,2.25,1.42,0.567,0.785,13.35,0.220,-10.58,-11.87,1.00,inelastic_candidate
4312,31.03906,75.95294,-7.91,0.52,2.21,1.51,0.585,0.627,13.36,0.251,-6.37,-8.25,0.83,indeterminate
4313,31.03906,75.95394,-7.82,0.52,1.89,1.44,0.582,0.617,13.48,0.246,-6.33,-8.17,0.83,indeterminate
4314,31.03906,75.95494,-10.16,0.52,2.36,1.53,0.588,0.726,13.62,0.239,-8.60,-10.52,1.00,inelastic_candidate
4315,31.03906,75.95594,-11.79,0.52,2.30,1.56,0.599,0.776,13.81,0.184,-10.48,-12.09,1.00,inelastic_candidate
4683,31.03806,75.92294,-9.88,0.48,1.74,1.22,0.563,0.760,12.11,0.186,-9.22,-9.86,0.67,indeterminate
4713,31.03806,75.95294,-10.13,0.52,2.45,1.51,0.601,0.730,13.44,0.199,-8.51,-10.46,1.00,inelastic_candidate
4714,31.03806,75.95394,-9.49,0.51,2.35,1.50,0.586,0.702,13.51,0.197,-8.29,-9.76,0.83,indeterminate
4715,31.03806,75.95494,-11.33,0.50,2.42,1.50,0.589,0.772,13.47,0.187,-9.42,-11.81,1.00,inelastic_candidate
4716,31.03806,75.95594,-15.81,0.53,3.11,1.68,0.598,0.864,13.66,0.166,-14.03,-16.09,1.00,inelastic_candidate
5084,31.03706,75.92294,-5.47,0.48,1.83,1.32,0.589,0.490,12.23,0.193,-4.05,-5.73,0.67,indeterminate
5085,31.03706,75.92394,-5.04,0.53,1.15,1.19,0.485,0.441,12.47,0.181,-4.24,-5.23,0.50,indeterminate
5086,31.03706,75.92494,-8.63,0.51,1.76,1.35,0.593,0.700,12.33,0.171,-7.25,-8.82,0.67,indeterminate
5087,31.03706,75.92594,-9.28,0.55,0.90,1.14,0.461,0.716,12.77,0.165,-8.25,-9.44,0.67,indeterminate
5092,31.03706,75.93094,-7.84,0.47,1.35,1.21,0.601,0.657,12.35,0.168,-6.56,-8.02,0.67,indeterminate
5093,31.03706,75.93194,-6.54,0.51,0.63,1.05,0.456,0.564,12.59,0.220,-5.70,-6.72,0.50,indeterminate
5094,31.03706,75.93294,-5.02,0.49,1.09,1.20,0.605,0.431,12.58,0.269,-3.57,-5.28,0.33,indeterminate
5095,31.03706,75.93394,-2.72,0.48,0.81,1.13,0.579,0.186,12.49,0.316,-1.46,-2.99,0.50,indeterminate
5096,31.03706,75.93494,-6.77,0.48,0.78,1.02,0.448,0.581,12.59,0.280,-6.23,-6.85,0.50,indeterminate
5097,31.03706,75.93594,-4.74,0.48,1.16,1.16,0.561,0.409,12.50,0.179,-3.71,-4.93,0.50,indeterminate
5484,31.03606,75.92194,-3.65,0.46,1.92,1.37,0.670,0.295,12.28,0.155,-1.41,-4.08,0.50,indeterminate
5485,31.03606,75.92294,-9.78,0.52,1.42,1.28,0.564,0.745,12.48,0.160,-8.51,-10.06,0.67,indeterminate
5493,31.03606,75.93094,-4.11,0.48,0.92,1.13,0.571,0.344,12.42,0.400,-2.84,-4.36,0.50,indeterminate
5494,31.03606,75.93194,-4.48,0.46,1.25,1.19,0.581,0.385,12.40,0.464,-3.29,-4.70,0.50,indeterminate
5495,31.03606,75.93294,-5.20,0.49,0.68,1.02,0.438,0.449,12.61,0.473,-4.50,-5.36,0.50,indeterminate
5496,31.03606,75.93394,-4.86,0.49,0.72,1.05,0.504,0.417,12.59,0.505,-4.05,-5.03,0.33,indeterminate
5497,31.03606,75.93494,-2.98,0.46,0.77,1.04,0.527,0.216,12.49,0.501,-2.13,-3.15,0.33,indeterminate
5498,31.03606,75.93594,-2.03,0.46,0.91,1.09,0.572,0.115,12.45,0.285,-0.83,-2.29,0.33,indeterminate
5499,31.03606,75.93694,-3.43,0.46,1.05,1.10,0.556,0.268,12.43,0.236,-2.26,-3.66,0.33,indeterminate
5500,31.03606,75.93794,-2.72,0.46,1.10,1.12,0.569,0.191,12.36,0.163,-1.30,-3.04,0.50,indeterminate
5504,31.03606,75.94194,-3.28,0.52,1.63,1.32,0.574,0.243,12.83,0.165,-1.58,-3.67,0.50,indeterminate
5562,31.03606,75.99994,-6.84,0.44,1.02,1.08,0.860,0.529,13.88,0.238,-5.62,-7.13,0.50,indeterminate
5563,31.03606,76.00094,-17.10,0.49,0.50,1.14,0.682,0.877,13.84,0.184,-14.90,-17.48,1.00,inelastic_candidate
5892,31.03506,75.92894,-6.59,0.47,1.08,1.11,0.520,0.574,12.43,0.206,-5.78,-6.72,0.67,indeterminate
5893,31.03506,75.92994,-3.10,0.46,1.39,1.21,0.611,0.234,12.32,0.228,-1.67,-3.35,0.33,indeterminate
5894,31.03506,75.93094,-0.74,0.46,1.18,1.15,0.591,0.021,12.30,0.413,0.52,-0.96,0.17,indeterminate
5895,31.03506,75.93194,-5.55,0.48,0.89,1.06,0.493,0.485,12.54,0.581,-4.96,-5.64,0.50,indeterminate
5896,31.03506,75.93294,-0.69,0.44,1.27,1.17,0.622,0.019,12.32,0.593,0.62,-0.92,0.17,indeterminate
5897,31.03506,75.93394,-1.44,0.45,1.06,1.12,0.581,0.065,12.30,0.597,-0.32,-1.67,0.33,indeterminate
5898,31.03506,75.93494,-1.29,0.44,1.00,1.09,0.579,0.053,12.26,0.598,-0.16,-1.51,0.33,indeterminate
5899,31.03506,75.93594,-1.42,0.46,0.96,1.08,0.539,0.062,12.46,0.402,-0.33,-1.68,0.33,indeterminate
5900,31.03506,75.93694,-2.13,0.46,0.90,1.07,0.553,0.126,12.40,0.323,-0.97,-2.41,0.33,indeterminate
5901,31.03506,75.93794,-2.79,0.48,0.97,1.11,0.557,0.195,12.47,0.250,-1.57,-3.07,0.50,indeterminate
5902,31.03506,75.93894,-2.52,0.46,1.25,1.15,0.582,0.166,12.49,0.238,-1.19,-2.82,0.33,indeterminate
5903,31.03506,75.93994,-1.04,0.49,1.30,1.19,0.584,0.036,12.69,0.252,0.54,-1.42,0.17,indeterminate
5904,31.03506,75.94094,-3.87,0.47,1.35,1.19,0.560,0.316,12.52,0.284,-2.35,-4.24,0.50,indeterminate
5905,31.03506,75.94194,-1.25,0.45,1.53,1.24,0.603,0.052,12.46,0.316,0.49,-1.62,0.33,indeterminate
5906,31.03506,75.94294,-5.96,0.49,1.62,1.22,0.544,0.515,12.70,0.187,-5.09,-6.12,0.50,indeterminate
5962,31.03506,75.99894,-9.61,0.50,1.01,1.07,0.167,0.688,14.10,0.274,-9.62,-9.69,0.67,indeterminate
5963,31.03506,75.99994,-11.26,0.54,0.58,1.06,0.327,0.755,13.98,0.277,-10.90,-11.40,0.83,inelastic_candidate
5964,31.03506,76.00094,-11.31,0.52,0.48,1.08,0.503,0.760,13.85,0.226,-10.45,-11.51,0.83,inelastic_candidate
6292,31.03406,75.92794,-2.80,0.48,1.89,1.33,0.628,0.203,12.26,0.156,-0.60,-3.23,0.33,indeterminate
6293,31.03406,75.92894,-4.68,0.46,0.99,1.13,0.585,0.406,12.36,0.210,-3.54,-4.89,0.33,indeterminate
6294,31.03406,75.92994,-5.10,0.46,0.94,1.10,0.557,0.449,12.36,0.255,-4.10,-5.30,0.50,indeterminate
6295,31.03406,75.93094,-4.36,0.46,0.89,1.10,0.578,0.372,12.39,0.347,-3.32,-4.57,0.50,indeterminate
6296,31.03406,75.93194,-2.00,0.46,1.26,1.19,0.614,0.114,12.34,0.533,-0.64,-2.29,0.33,indeterminate
6297,31.03406,75.93294,-2.17,0.46,1.01,1.12,0.594,0.130,12.38,0.551,-0.98,-2.44,0.33,indeterminate
6298,31.03406,75.93394,-1.81,0.45,1.08,1.13,0.588,0.095,12.38,0.546,-0.62,-2.06,0.33,indeterminate
6299,31.03406,75.93494,-1.31,0.46,0.96,1.09,0.558,0.054,12.41,0.545,-0.17,-1.58,0.33,indeterminate
6300,31.03406,75.93594,-1.67,0.46,0.92,1.08,0.547,0.082,12.47,0.443,-0.58,-1.93,0.33,indeterminate
6301,31.03406,75.93694,-1.58,0.46,0.96,1.08,0.550,0.075,12.48,0.379,-0.48,-1.85,0.33,indeterminate
6302,31.03406,75.93794,-2.51,0.46,1.06,1.09,0.547,0.166,12.44,0.374,-1.36,-2.79,0.33,indeterminate
6303,31.03406,75.93894,-1.83,0.46,1.08,1.11,0.568,0.096,12.46,0.419,-0.64,-2.11,0.33,indeterminate
6304,31.03406,75.93994,-1.44,0.47,1.24,1.16,0.580,0.064,12.56,0.416,-0.14,-1.75,0.33,indeterminate
6305,31.03406,75.94094,-0.70,0.46,1.26,1.15,0.569,0.019,12.55,0.394,0.48,-0.96,0.33,indeterminate
6306,31.03406,75.94194,-2.27,0.45,1.71,1.26,0.602,0.142,12.52,0.377,-0.78,-2.60,0.33,indeterminate
6307,31.03406,75.94294,-3.17,0.47,1.55,1.23,0.584,0.237,12.56,0.248,-1.56,-3.55,0.33,indeterminate
6362,31.03406,75.99794,-9.30,0.49,0.38,1.10,0.794,0.679,13.91,0.242,-8.36,-9.56,0.67,indeterminate
6363,31.03406,75.99894,-7.72,0.53,0.38,1.15,0.733,0.587,14.07,0.249,-6.58,-8.03,0.50,indeterminate
6364,31.03406,75.99994,-8.25,0.52,0.13,1.06,0.054,0.617,14.14,0.233,-7.45,-8.53,0.67,indeterminate
6365,31.03406,76.00094,-9.94,0.56,2.30,1.53,0.599,0.705,13.97,0.209,-7.69,-10.27,0.83,indeterminate
6366,31.03406,76.00194,-11.43,0.58,1.01,1.30,0.572,0.758,14.01,0.160,-9.52,-11.79,0.83,inelastic_candidate
6367,31.03406,76.00294,-16.76,0.52,0.55,1.05,0.227,0.866,14.31,0.159,-16.53,-16.97,0.83,inelastic_candidate
6693,31.03306,75.92794,-5.34,0.42,1.53,1.21,0.629,0.477,12.19,0.170,-3.76,-5.63,0.50,indeterminate
6694,31.03306,75.92894,-3.38,0.42,1.61,1.23,0.651,0.269,12.20,0.214,-1.95,-3.63,0.33,indeterminate
6695,31.03306,75.92994,-4.60,0.45,0.91,1.10,0.577,0.399,12.34,0.246,-3.51,-4.83,0.50,indeterminate
6696,31.03306,75.93094,-4.38,0.46,0.64,1.03,0.536,0.372,12.44,0.241,-3.54,-4.57,0.50,indeterminate
6697,31.03306,75.93194,-2.80,0.45,0.98,1.10,0.582,0.199,12.33,0.368,-1.74,-3.04,0.33,indeterminate
6698,31.03306,75.93294,-2.25,0.47,0.83,1.10,0.589,0.136,12.43,0.375,-1.03,-2.54,0.33,indeterminate
6699,31.03306,75.93394,-1.18,0.45,0.89,1.08,0.572,0.044,12.37,0.356,-0.09,-1.42,0.33,indeterminate
6700,31.03306,75.93494,-1.09,0.45,0.94,1.09,0.585,0.038,12.37,0.386,0.07,-1.35,0.33,indeterminate
6701,31.03306,75.93594,-1.12,0.45,0.96,1.08,0.553,0.040,12.41,0.412,-0.06,-1.37,0.33,indeterminate
6702,31.03306,75.93694,-0.85,0.47,1.01,1.10,0.565,0.025,12.52,0.429,0.34,-1.14,0.33,indeterminate
6703,31.03306,75.93794,-1.08,0.46,1.01,1.10,0.560,0.038,12.47,0.418,0.09,-1.38,0.17,indeterminate
6704,31.03306,75.93894,-0.95,0.46,1.10,1.11,0.564,0.031,12.47,0.434,0.17,-1.21,0.33,indeterminate
6705,31.03306,75.93994,-1.34,0.47,1.11,1.13,0.569,0.056,12.50,0.441,-0.07,-1.66,0.33,indeterminate
6706,31.03306,75.94094,-1.32,0.48,1.20,1.15,0.560,0.055,12.53,0.409,-0.25,-1.63,0.33,indeterminate
6707,31.03306,75.94194,-3.51,0.49,1.47,1.25,0.595,0.272,12.64,0.361,-2.14,-3.86,0.50,indeterminate
6708,31.03306,75.94294,-3.83,0.48,1.50,1.25,0.588,0.305,12.71,0.258,-2.30,-4.22,0.50,indeterminate
6767,31.03306,76.00194,-18.22,0.50,1.29,1.22,0.666,0.886,14.16,0.199,-16.96,-18.60,1.00,inelastic_candidate
6768,31.03306,76.00294,-13.94,0.58,0.53,1.21,0.549,0.813,14.48,0.190,-12.07,-14.43,0.83,inelastic_candidate
6769,31.03306,76.00394,-7.83,0.53,0.38,1.05,0.300,0.598,13.93,0.194,-6.49,-8.18,0.50,indeterminate
7095,31.03206,75.92894,-10.16,0.49,0.95,1.01,0.410,0.756,12.62,0.191,-10.19,-10.14,0.83,inelastic_candidate
7096,31.03206,75.92994,-4.46,0.45,1.18,1.17,0.615,0.383,12.35,0.253,-3.20,-4.71,0.33,indeterminate
7097,31.03206,75.93094,-2.68,0.46,1.26,1.21,0.610,0.183,12.46,0.288,-1.34,-2.97,0.33,indeterminate
7098,31.03206,75.93194,-2.42,0.45,0.84,1.08,0.583,0.157,12.32,0.319,-1.30,-2.70,0.33,indeterminate
7099,31.03206,75.93294,-1.54,0.45,0.96,1.11,0.590,0.071,12.38,0.398,-0.37,-1.81,0.33,indeterminate
7100,31.03206,75.93394,-1.72,0.45,0.89,1.08,0.571,0.086,12.40,0.449,-0.66,-1.97,0.33,indeterminate
7101,31.03206,75.93494,-0.68,0.45,0.90,1.09,0.606,0.017,12.38,0.497,0.58,-0.99,0.17,indeterminate
7102,31.03206,75.93594,-1.23,0.45,1.02,1.10,0.570,0.048,12.46,0.530,-0.03,-1.54,0.33,indeterminate
7103,31.03206,75.93694,-1.55,0.45,0.94,1.08,0.563,0.072,12.43,0.529,-0.39,-1.85,0.33,indeterminate
7104,31.03206,75.93794,-1.42,0.46,1.15,1.12,0.564,0.062,12.48,0.448,-0.31,-1.69,0.33,indeterminate
7105,31.03206,75.93894,-2.42,0.47,1.13,1.14,0.584,0.154,12.50,0.380,-1.20,-2.74,0.33,indeterminate
7106,31.03206,75.93994,-3.10,0.47,1.04,1.12,0.574,0.228,12.54,0.315,-1.90,-3.43,0.33,indeterminate
7107,31.03206,75.94094,-3.65,0.48,1.17,1.17,0.577,0.289,12.56,0.234,-2.44,-3.96,0.50,indeterminate
7108,31.03206,75.94194,-3.69,0.47,1.23,1.16,0.585,0.291,12.64,0.188,-2.45,-4.01,0.50,indeterminate
7117,31.03206,75.95094,-10.56,0.55,2.19,1.49,0.557,0.751,13.32,0.166,-9.52,-10.76,1.00,inelastic_candidate
7118,31.03206,75.95194,-11.81,0.53,2.80,1.62,0.585,0.790,13.28,0.181,-10.00,-12.13,1.00,inelastic_candidate
7119,31.03206,75.95294,-15.35,0.60,2.69,1.60,0.522,0.858,13.66,0.196,-14.14,-15.63,1.00,inelastic_candidate
7168,31.03206,76.00194,-16.65,0.54,1.44,1.38,0.772,0.866,14.13,0.168,-13.58,-17.41,1.00,inelastic_candidate
7169,31.03206,76.00294,-17.42,0.57,0.61,1.16,0.301,0.875,14.25,0.199,-15.56,-17.98,1.00,inelastic_candidate
7192,31.03206,76.02594,-8.81,0.50,0.42,0.93,0.427,0.642,14.36,0.161,-9.26,-8.61,0.50,indeterminate
7193,31.03206,76.02694,-5.98,0.47,1.36,1.16,0.659,0.461,14.04,0.157,-5.26,-6.06,0.50,indeterminate
7497,31.03106,75.92994,-4.71,0.44,1.19,1.18,0.616,0.408,12.38,0.213,-3.34,-5.02,0.50,indeterminate
7498,31.03106,75.93094,-2.60,0.45,1.10,1.17,0.615,0.174,12.40,0.284,-1.16,-2.94,0.33,indeterminate
7499,31.03106,75.93194,-2.07,0.45,0.93,1.12,0.612,0.119,12.38,0.332,-0.74,-2.40,0.33,indeterminate
7500,31.03106,75.93294,-2.14,0.46,0.85,1.09,0.572,0.126,12.38,0.422,-1.04,-2.41,0.33,indeterminate
7501,31.03106,75.93394,-1.76,0.45,0.94,1.10,0.602,0.089,12.37,0.543,-0.53,-2.06,0.33,indeterminate
7502,31.03106,75.93494,-1.38,0.44,0.95,1.10,0.592,0.058,12.40,0.568,-0.20,-1.67,0.33,indeterminate
7503,31.03106,75.93594,-1.37,0.44,1.11,1.11,0.585,0.058,12.42,0.572,-0.20,-1.65,0.33,indeterminate
7504,31.03106,75.93694,-0.84,0.44,1.21,1.14,0.590,0.026,12.44,0.550,0.39,-1.14,0.17,indeterminate
7505,31.03106,75.93794,-2.28,0.45,1.10,1.12,0.580,0.141,12.44,0.383,-1.07,-2.58,0.33,indeterminate
7506,31.03106,75.93894,-1.97,0.46,1.05,1.10,0.571,0.109,12.50,0.288,-0.76,-2.29,0.33,indeterminate
7519,31.03106,75.95194,-10.59,0.56,2.59,1.56,0.568,0.754,13.27,0.205,-9.22,-10.91,1.00,inelastic_candidate
7520,31.03106,75.95294,-11.20,0.54,2.61,1.55,0.565,0.773,13.27,0.231,-10.00,-11.42,1.00,inelastic_candidate
7521,31.03106,75.95394,-10.36,0.51,2.78,1.64,0.620,0.744,13.28,0.241,-8.53,-10.67,1.00,inelastic_candidate
7591,31.03106,76.02394,-9.60,0.55,1.23,1.22,0.527,0.688,14.04,0.172,-8.34,-9.71,0.50,indeterminate
7594,31.03106,76.02694,-0.71,0.57,0.39,1.14,0.027,0.011,14.44,0.198,0.91,-1.29,0.33,indeterminate
7898,31.03006,75.92994,-5.17,0.47,1.30,1.27,0.653,0.448,12.48,0.164,-3.54,-5.54,0.67,indeterminate
7899,31.03006,75.93094,-4.64,0.45,0.91,1.14,0.615,0.398,12.43,0.251,-3.30,-4.94,0.50,indeterminate
7900,31.03006,75.93194,-3.00,0.45,1.04,1.16,0.623,0.217,12.43,0.316,-1.71,-3.29,0.33,indeterminate
7901,31.03006,75.93294,-3.07,0.46,0.82,1.10,0.599,0.225,12.46,0.390,-1.84,-3.39,0.33,indeterminate
7902,31.03006,75.93394,-2.90,0.45,0.86,1.09,0.591,0.205,12.48,0.543,-1.72,-3.20,0.33,indeterminate
7903,31.03006,75.93494,-2.20,0.45,0.93,1.11,0.606,0.131,12.48,0.551,-0.99,-2.51,0.33,indeterminate
7904,31.03006,75.93594,-2.36,0.45,1.05,1.15,0.605,0.148,12.46,0.539,-1.13,-2.68,0.33,indeterminate
7905,31.03006,75.93694,-2.32,0.46,1.06,1.13,0.587,0.143,12.48,0.496,-1.05,-2.65,0.33,indeterminate
7906,31.03006,75.93794,-2.33,0.46,1.12,1.15,0.597,0.144,12.52,0.327,-1.11,-2.63,0.33,indeterminate
7907,31.03006,75.93894,-2.53,0.46,0.95,1.08,0.566,0.167,12.44,0.232,-1.49,-2.81,0.33,indeterminate
7908,31.03006,75.93994,-4.21,0.46,0.91,1.07,0.559,0.351,12.54,0.166,-3.10,-4.54,0.50,indeterminate
7921,31.03006,75.95294,-9.96,0.53,2.67,1.54,0.565,0.731,13.24,0.231,-8.46,-10.31,0.83,indeterminate
7922,31.03006,75.95394,-11.80,0.55,2.52,1.58,0.577,0.788,13.38,0.221,-10.04,-12.21,1.00,inelastic_candidate
