pid,lat,lon,los_rate_mmyr,rate_sigma,seasonal_amp_mm,amp_sigma,peak_yrfrac,r2,rms_mm,coh_avg,rate_1sthalf,rate_2ndhalf,frac_postmonsoon_down,class
53864,30.91595,75.78022,5.08,0.06,0.20,0.15,0.304,0.966,2.00,0.425,5.22,5.21,0.17,indeterminate
53865,30.91595,75.78122,5.05,0.06,0.24,0.16,0.321,0.965,2.02,0.435,5.21,5.17,0.17,indeterminate
53866,30.91595,75.78222,4.89,0.06,0.20,0.15,0.297,0.965,1.96,0.451,5.03,5.01,0.17,indeterminate
53867,30.91595,75.78322,5.12,0.06,0.22,0.15,0.306,0.970,1.88,0.421,5.27,5.23,0.17,indeterminate
53868,30.91595,75.78422,5.36,0.06,0.27,0.15,0.318,0.977,1.73,0.416,5.50,5.47,0.17,indeterminate
53869,30.91595,75.78522,5.01,0.06,0.21,0.14,0.319,0.977,1.63,0.412,5.11,5.11,0.17,indeterminate
53870,30.91595,75.78622,4.78,0.05,0.15,0.12,0.316,0.977,1.55,0.401,4.88,4.87,0.17,indeterminate
53871,30.91595,75.78722,4.92,0.05,0.21,0.14,0.315,0.978,1.56,0.398,5.05,5.02,0.00,indeterminate
53872,30.91595,75.78822,5.12,0.05,0.18,0.13,0.287,0.980,1.55,0.385,5.23,5.23,0.00,indeterminate
53873,30.91595,75.78922,5.18,0.06,0.17,0.13,0.302,0.980,1.54,0.422,5.27,5.29,0.00,indeterminate
53874,30.91595,75.79022,5.13,0.06,0.18,0.13,0.306,0.980,1.55,0.392,5.22,5.23,0.00,indeterminate
53875,30.91595,75.79122,5.21,0.06,0.25,0.14,0.280,0.980,1.58,0.420,5.31,5.35,0.00,indeterminate
53876,30.91595,75.79222,5.31,0.05,0.22,0.14,0.275,0.981,1.57,0.481,5.39,5.44,0.00,indeterminate
53877,30.91595,75.79322,5.42,0.06,0.25,0.14,0.271,0.980,1.63,0.481,5.50,5.56,0.00,indeterminate
53878,30.91595,75.79422,5.65,0.06,0.32,0.16,0.265,0.979,1.72,0.518,5.73,5.82,0.00,indeterminate
53879,30.91595,75.79522,5.71,0.06,0.33,0.16,0.257,0.980,1.72,0.562,5.77,5.88,0.00,indeterminate
53880,30.91595,75.79622,5.75,0.06,0.32,0.16,0.251,0.980,1.74,0.551,5.80,5.91,0.00,indeterminate
53881,30.91595,75.79722,5.83,0.06,0.34,0.17,0.250,0.979,1.77,0.565,5.89,6.01,0.00,indeterminate
53882,30.91595,75.79822,6.02,0.06,0.39,0.18,0.255,0.979,1.86,0.600,6.07,6.20,0.00,indeterminate
53883,30.91595,75.79922,6.24,0.06,0.38,0.18,0.250,0.980,1.89,0.611,6.29,6.43,0.00,indeterminate
53884,30.91595,75.80022,6.20,0.07,0.42,0.19,0.241,0.979,1.92,0.588,6.23,6.39,0.00,indeterminate
53885,30.91595,75.80122,6.26,0.07,0.48,0.20,0.243,0.979,1.94,0.595,6.28,6.45,0.00,indeterminate
53886,30.91595,75.80222,6.17,0.07,0.46,0.20,0.235,0.978,1.93,0.608,6.19,6.36,0.00,indeterminate
53887,30.91595,75.80322,6.20,0.07,0.52,0.20,0.236,0.979,1.92,0.602,6.21,6.39,0.00,indeterminate
53888,30.91595,75.80422,6.14,0.07,0.55,0.21,0.232,0.978,1.95,0.594,6.16,6.35,0.00,indeterminate
53889,30.91595,75.80522,6.16,0.07,0.57,0.21,0.230,0.977,1.99,0.594,6.17,6.36,0.00,indeterminate
53890,30.91595,75.80622,6.07,0.07,0.57,0.22,0.225,0.976,2.00,0.579,6.06,6.26,0.00,indeterminate
53891,30.91595,75.80722,5.98,0.07,0.59,0.23,0.219,0.974,2.03,0.583,5.96,6.17,0.00,indeterminate
53892,30.91595,75.80822,5.79,0.07,0.65,0.24,0.212,0.971,2.11,0.559,5.76,5.97,0.00,indeterminate
53893,30.91595,75.80922,5.66,0.07,0.65,0.24,0.211,0.969,2.14,0.561,5.61,5.83,0.00,indeterminate
53894,30.91595,75.81022,5.58,0.07,0.67,0.24,0.209,0.967,2.18,0.601,5.52,5.75,0.00,indeterminate
53895,30.91595,75.81122,5.51,0.07,0.66,0.24,0.202,0.965,2.21,0.600,5.45,5.67,0.00,indeterminate
53896,30.91595,75.81222,5.37,0.07,0.72,0.25,0.206,0.961,2.28,0.614,5.29,5.53,0.00,indeterminate
53897,30.91595,75.81322,5.35,0.07,0.76,0.25,0.208,0.959,2.33,0.604,5.27,5.50,0.00,indeterminate
53898,30.91595,75.81422,5.26,0.07,0.77,0.26,0.205,0.956,2.37,0.608,5.17,5.41,0.00,indeterminate
53899,30.91595,75.81522,5.20,0.08,0.78,0.26,0.206,0.953,2.43,0.583,5.10,5.34,0.00,indeterminate
53900,30.91595,75.81622,5.15,0.08,0.85,0.27,0.207,0.950,2.49,0.563,5.06,5.29,0.00,indeterminate
53901,30.91595,75.81722,5.08,0.08,0.91,0.27,0.209,0.946,2.54,0.530,4.98,5.21,0.00,indeterminate
53902,30.91595,75.81822,5.05,0.08,0.94,0.27,0.210,0.944,2.57,0.476,4.96,5.18,0.00,indeterminate
53903,30.91595,75.81922,5.09,0.08,1.02,0.29,0.210,0.942,2.65,0.459,5.02,5.24,0.00,indeterminate
53904,30.91595,75.82022,5.19,0.08,1.06,0.30,0.209,0.941,2.72,0.482,5.12,5.34,0.00,indeterminate
53905,30.91595,75.82122,5.14,0.08,1.11,0.30,0.211,0.938,2.78,0.500,5.08,5.30,0.00,indeterminate
53906,30.91595,75.82222,5.17,0.08,1.17,0.32,0.211,0.935,2.86,0.544,5.13,5.34,0.00,indeterminate
53907,30.91595,75.82322,5.23,0.08,1.28,0.33,0.215,0.931,2.98,0.550,5.20,5.42,0.00,indeterminate
53908,30.91595,75.82422,5.39,0.09,1.33,0.35,0.216,0.930,3.09,0.565,5.36,5.58,0.00,indeterminate
53909,30.91595,75.82522,5.45,0.09,1.37,0.36,0.216,0.928,3.19,0.572,5.43,5.65,0.00,indeterminate
53910,30.91595,75.82622,5.51,0.09,1.48,0.37,0.220,0.926,3.27,0.543,5.50,5.72,0.00,indeterminate
53911,30.91595,75.82722,5.48,0.09,1.49,0.37,0.221,0.926,3.26,0.551,5.46,5.70,0.00,indeterminate
53912,30.91595,75.82822,5.59,0.09,1.53,0.37,0.224,0.927,3.30,0.535,5.58,5.81,0.00,indeterminate
53913,30.91595,75.82922,5.66,0.09,1.57,0.38,0.224,0.926,3.36,0.497,5.66,5.89,0.00,indeterminate
53914,30.91595,75.83022,5.71,0.10,1.63,0.39,0.226,0.924,3.43,0.539,5.72,5.95,0.00,indeterminate
53915,30.91595,75.83122,5.67,0.10,1.66,0.39,0.227,0.924,3.42,0.539,5.69,5.91,0.00,indeterminate
53916,30.91595,75.83222,5.75,0.10,1.71,0.38,0.229,0.926,3.41,0.553,5.76,5.99,0.00,indeterminate
53917,30.91595,75.83322,5.80,0.10,1.75,0.38,0.230,0.925,3.46,0.583,5.83,6.05,0.00,indeterminate
53918,30.91595,75.83422,5.88,0.10,1.80,0.39,0.233,0.925,3.51,0.588,5.92,6.13,0.00,indeterminate
53919,30.91595,75.83522,5.87,0.10,1.80,0.38,0.235,0.926,3.48,0.595,5.92,6.12,0.00,indeterminate
53920,30.91595,75.83622,5.83,0.10,1.80,0.38,0.235,0.925,3.49,0.587,5.88,6.09,0.00,indeterminate
53921,30.91595,75.83722,5.91,0.10,1.86,0.38,0.237,0.926,3.50,0.540,5.98,6.16,0.00,indeterminate
53922,30.91595,75.83822,5.98,0.10,1.81,0.38,0.237,0.927,3.53,0.446,6.07,6.24,0.00,indeterminate
53923,30.91595,75.83922,6.07,0.10,1.80,0.39,0.238,0.926,3.61,0.578,6.18,6.33,0.00,indeterminate
53924,30.91595,75.84022,6.24,0.10,1.82,0.38,0.241,0.930,3.60,0.764,6.39,6.50,0.00,indeterminate
53925,30.91595,75.84122,6.17,0.10,1.87,0.37,0.244,0.930,3.55,0.730,6.33,6.43,0.00,indeterminate
53926,30.91595,75.84222,6.11,0.09,1.91,0.36,0.244,0.930,3.52,0.718,6.26,6.37,0.00,indeterminate
53927,30.91595,75.84322,6.19,0.10,1.78,0.36,0.244,0.933,3.47,0.728,6.35,6.42,0.00,indeterminate
53928,30.91595,75.84422,6.16,0.10,1.76,0.36,0.245,0.933,3.47,0.386,6.35,6.39,0.00,indeterminate
53929,30.91595,75.84522,6.15,0.09,1.75,0.36,0.246,0.932,3.48,0.603,6.35,6.37,0.00,indeterminate
53930,30.91595,75.84622,6.23,0.10,1.75,0.36,0.247,0.933,3.49,0.623,6.45,6.45,0.00,indeterminate
53931,30.91595,75.84722,6.20,0.10,1.75,0.36,0.248,0.931,3.55,0.642,6.44,6.43,0.00,indeterminate
53932,30.91595,75.84822,6.45,0.10,1.78,0.36,0.251,0.934,3.61,0.688,6.75,6.70,0.00,indeterminate
53933,30.91595,75.84922,6.56,0.10,1.81,0.37,0.254,0.934,3.65,0.625,6.86,6.81,0.00,indeterminate
53934,30.91595,75.85022,6.53,0.10,1.85,0.37,0.256,0.934,3.64,0.604,6.83,6.78,0.00,indeterminate
53935,30.91595,75.85122,6.48,0.10,1.86,0.36,0.257,0.933,3.64,0.663,6.79,6.73,0.00,indeterminate
53936,30.91595,75.85222,6.54,0.10,1.89,0.37,0.259,0.932,3.72,0.700,6.87,6.79,0.00,indeterminate
53937,30.91595,75.85322,6.56,0.10,1.94,0.39,0.260,0.928,3.83,0.712,6.90,6.82,0.00,indeterminate
53938,30.91595,75.85422,6.57,0.10,1.98,0.39,0.261,0.927,3.88,0.709,6.92,6.83,0.00,indeterminate
53939,30.91595,75.85522,6.59,0.10,2.01,0.39,0.262,0.927,3.89,0.715,6.96,6.85,0.00,indeterminate
53940,30.91595,75.85622,6.64,0.10,2.01,0.39,0.263,0.928,3.89,0.705,7.02,6.89,0.00,indeterminate
53941,30.91595,75.85722,6.85,0.11,2.04,0.39,0.265,0.930,3.94,0.689,7.26,7.11,0.00,indeterminate
53942,30.91595,75.85822,6.94,0.11,2.05,0.40,0.266,0.929,4.02,0.672,7.36,7.19,0.00,indeterminate
53943,30.91595,75.85922,6.99,0.11,2.07,0.41,0.266,0.929,4.07,0.698,7.42,7.23,0.00,indeterminate
53944,30.91595,75.86022,7.05,0.11,2.07,0.41,0.267,0.930,4.08,0.694,7.50,7.30,0.00,indeterminate
53945,30.91595,75.86122,7.14,0.11,2.07,0.41,0.269,0.931,4.07,0.676,7.59,7.38,0.00,indeterminate
53946,30.91595,75.86222,7.27,0.12,2.05,0.41,0.270,0.933,4.10,0.657,7.74,7.50,0.00,indeterminate
53947,30.91595,75.86322,7.34,0.12,2.04,0.41,0.271,0.934,4.09,0.632,7.81,7.56,0.00,indeterminate
53948,30.91595,75.86422,7.44,0.12,2.03,0.40,0.272,0.937,4.04,0.572,7.90,7.64,0.00,indeterminate
53949,30.91595,75.86522,7.38,0.12,2.01,0.39,0.274,0.938,3.98,0.581,7.83,7.58,0.00,indeterminate
53950,30.91595,75.86622,7.56,0.12,1.94,0.39,0.275,0.941,3.97,0.586,8.01,7.73,0.00,indeterminate
53951,30.91595,75.86722,7.60,0.12,1.91,0.39,0.276,0.942,3.96,0.565,8.04,7.77,0.00,indeterminate
53952,30.91595,75.86822,7.59,0.12,1.88,0.39,0.277,0.942,3.94,0.562,8.03,7.75,0.00,indeterminate
53953,30.91595,75.86922,7.75,0.12,1.84,0.38,0.279,0.944,3.95,0.618,8.19,7.90,0.00,indeterminate
53954,30.91595,75.87022,7.73,0.12,1.84,0.38,0.280,0.943,3.98,0.569,8.16,7.87,0.00,indeterminate
53955,30.91595,75.87122,7.76,0.12,1.84,0.38,0.281,0.943,4.01,0.558,8.19,7.88,0.00,indeterminate
53956,30.91595,75.87222,7.84,0.12,1.85,0.39,0.282,0.943,4.05,0.556,8.27,7.96,0.00,indeterminate
53957,30.91595,75.87322,8.08,0.12,1.78,0.39,0.284,0.944,4.13,0.526,8.54,8.21,0.00,indeterminate
53958,30.91595,75.87422,8.16,0.12,1.79,0.40,0.285,0.944,4.19,0.431,8.63,8.29,0.00,indeterminate
53959,30.91595,75.87522,8.21,0.12,1.75,0.40,0.286,0.943,4.24,0.380,8.67,8.33,0.00,indeterminate
53960,30.91595,75.87622,8.27,0.13,1.70,0.41,0.288,0.943,4.28,0.334,8.74,8.37,0.00,indeterminate
53961,30.91595,75.87722,8.14,0.12,1.69,0.40,0.287,0.940,4.30,0.322,8.60,8.24,0.00,indeterminate
53962,30.91595,75.87822,8.00,0.13,1.65,0.41,0.292,0.937,4.35,0.288,8.45,8.09,0.00,indeterminate
53963,30.91595,75.87922,8.13,0.13,1.67,0.41,0.289,0.938,4.38,0.366,8.59,8.22,0.00,indeterminate
53964,30.91595,75.88022,8.12,0.13,1.61,0.42,0.290,0.937,4.41,0.492,8.58,8.19,0.00,indeterminate
53965,30.91595,75.88122,8.18,0.13,1.61,0.42,0.291,0.937,4.46,0.540,8.64,8.24,0.00,indeterminate
53966,30.91595,75.88222,8.08,0.13,1.62,0.43,0.291,0.934,4.51,0.561,8.54,8.14,0.00,indeterminate
53967,30.91595,75.88322,8.08,0.13,1.59,0.43,0.292,0.933,4.54,0.573,8.53,8.14,0.00,indeterminate
53968,30.91595,75.88422,8.11,0.13,1.54,0.44,0.293,0.933,4.58,0.559,8.57,8.15,0.00,indeterminate
53969,30.91595,75.88522,8.13,0.13,1.49,0.44,0.294,0.930,4.66,0.586,8.61,8.17,0.00,indeterminate
53970,30.91595,75.88622,8.19,0.13,1.49,0.45,0.293,0.930,4.70,0.593,8.67,8.23,0.00,indeterminate
53971,30.91595,75.88722,8.13,0.14,1.49,0.46,0.294,0.928,4.74,0.582,8.59,8.15,0.00,indeterminate
53972,30.91595,75.88822,8.11,0.14,1.51,0.46,0.295,0.928,4.75,0.564,8.56,8.12,0.00,indeterminate
53973,30.91595,75.88922,8.10,0.14,1.45,0.46,0.299,0.928,4.75,0.485,8.54,8.10,0.00,indeterminate
53974,30.91595,75.89022,8.20,0.15,1.48,0.47,0.298,0.927,4.82,0.351,8.63,8.20,0.00,indeterminate
53975,30.91595,75.89122,8.27,0.15,1.50,0.47,0.297,0.928,4.82,0.334,8.68,8.28,0.00,indeterminate
53977,30.91595,75.89322,7.97,0.15,1.53,0.47,0.302,0.923,4.84,0.318,8.32,7.96,0.00,indeterminate
53978,30.91595,75.89422,8.15,0.15,1.63,0.48,0.297,0.923,4.95,0.318,8.52,8.15,0.00,indeterminate
53979,30.91595,75.89522,8.33,0.15,1.68,0.49,0.297,0.925,5.00,0.302,8.72,8.35,0.00,indeterminate
53980,30.91595,75.89622,8.46,0.16,1.65,0.49,0.296,0.925,5.04,0.347,8.86,8.48,0.00,indeterminate
53981,30.91595,75.89722,8.61,0.15,1.74,0.49,0.294,0.926,5.12,0.347,9.01,8.65,0.00,indeterminate
53982,30.91595,75.89822,8.68,0.16,1.77,0.50,0.293,0.924,5.22,0.386,9.12,8.74,0.00,indeterminate
53983,30.91595,75.89922,8.63,0.16,1.77,0.50,0.293,0.924,5.21,0.422,9.04,8.69,0.00,indeterminate
53984,30.91595,75.90022,8.46,0.16,1.77,0.50,0.297,0.921,5.20,0.468,8.85,8.50,0.00,indeterminate
53985,30.91595,75.90122,8.39,0.16,1.78,0.50,0.298,0.919,5.22,0.461,8.75,8.42,0.00,indeterminate
53986,30.91595,75.90222,8.27,0.16,1.78,0.50,0.297,0.917,5.22,0.490,8.62,8.31,0.00,indeterminate
53987,30.91595,75.90322,8.23,0.16,1.78,0.50,0.300,0.916,5.22,0.484,8.55,8.27,0.00,indeterminate
53988,30.91595,75.90422,7.95,0.16,1.73,0.50,0.301,0.911,5.21,0.470,8.27,7.98,0.00,indeterminate
53989,30.91595,75.90522,8.30,0.16,1.84,0.49,0.296,0.916,5.27,0.461,8.63,8.35,0.00,indeterminate
53990,30.91595,75.90622,8.33,0.16,1.91,0.51,0.298,0.914,5.37,0.459,8.68,8.38,0.00,indeterminate
53991,30.91595,75.90722,8.38,0.16,1.88,0.51,0.298,0.915,5.37,0.470,8.75,8.45,0.00,indeterminate
53992,30.91595,75.90822,8.35,0.16,1.87,0.51,0.298,0.913,5.39,0.470,8.72,8.41,0.00,indeterminate
53993,30.91595,75.90922,8.66,0.16,1.80,0.51,0.299,0.919,5.40,0.459,9.03,8.73,0.00,indeterminate
53994,30.91595,75.91022,8.42,0.16,1.81,0.51,0.296,0.915,5.39,0.413,8.80,8.48,0.00,indeterminate
53995,30.91595,75.91122,8.34,0.16,1.80,0.51,0.297,0.913,5.39,0.305,8.73,8.41,0.00,indeterminate
53996,30.91595,75.91222,8.30,0.16,1.76,0.50,0.304,0.914,5.36,0.265,8.67,8.33,0.00,indeterminate
53997,30.91595,75.91322,7.92,0.16,1.65,0.49,0.310,0.907,5.32,0.271,8.32,7.95,0.00,indeterminate
53998,30.91595,75.91422,7.98,0.16,1.59,0.51,0.307,0.908,5.35,0.262,8.41,8.02,0.00,indeterminate
53999,30.91595,75.91522,7.95,0.16,1.70,0.50,0.298,0.909,5.29,0.277,8.33,8.00,0.00,indeterminate
54000,30.91595,75.91622,8.21,0.15,1.77,0.49,0.304,0.913,5.31,0.298,8.57,8.25,0.00,indeterminate
54001,30.91595,75.91722,8.40,0.15,1.74,0.48,0.306,0.917,5.30,0.362,8.74,8.43,0.00,indeterminate
54002,30.91595,75.91822,8.22,0.15,1.68,0.48,0.306,0.915,5.27,0.366,8.55,8.23,0.00,indeterminate
54003,30.91595,75.91922,8.27,0.16,1.60,0.48,0.304,0.917,5.24,0.388,8.63,8.29,0.00,indeterminate
54004,30.91595,75.92022,8.23,0.15,1.58,0.48,0.307,0.917,5.21,0.387,8.60,8.24,0.00,indeterminate
54005,30.91595,75.92122,7.95,0.15,1.57,0.47,0.307,0.911,5.21,0.400,8.33,7.98,0.00,indeterminate
54006,30.91595,75.92222,8.42,0.15,1.44,0.47,0.310,0.920,5.20,0.436,8.82,8.42,0.00,indeterminate
54007,30.91595,75.92322,8.58,0.15,1.49,0.46,0.314,0.923,5.19,0.460,8.96,8.57,0.00,indeterminate
54008,30.91595,75.92422,7.92,0.15,1.34,0.46,0.312,0.911,5.19,0.401,8.29,7.90,0.00,indeterminate
54009,30.91595,75.92522,8.07,0.16,1.32,0.48,0.315,0.914,5.20,0.422,8.49,8.04,0.00,indeterminate
54010,30.91595,75.92622,8.19,0.15,1.31,0.48,0.322,0.915,5.24,0.418,8.65,8.15,0.00,indeterminate
54011,30.91595,75.92722,8.24,0.16,1.37,0.48,0.321,0.916,5.23,0.391,8.69,8.21,0.00,indeterminate
54012,30.91595,75.92822,8.04,0.16,1.32,0.48,0.321,0.912,5.23,0.387,8.48,7.99,0.00,indeterminate
54013,30.91595,75.92922,7.82,0.16,1.31,0.48,0.320,0.907,5.26,0.373,8.26,7.75,0.00,indeterminate
54014,30.91595,75.93022,8.09,0.16,1.31,0.49,0.326,0.911,5.31,0.361,8.58,8.03,0.00,indeterminate
54015,30.91595,75.93122,7.73,0.16,1.18,0.49,0.327,0.904,5.29,0.342,8.24,7.65,0.00,indeterminate
54016,30.91595,75.93222,7.31,0.16,1.18,0.49,0.321,0.893,5.32,0.320,7.79,7.24,0.00,indeterminate
54017,30.91595,75.93322,7.49,0.17,1.23,0.50,0.324,0.898,5.30,0.328,7.97,7.40,0.00,indeterminate
54018,30.91595,75.93422,7.25,0.17,1.22,0.50,0.321,0.890,5.37,0.321,7.73,7.18,0.00,indeterminate
54019,30.91595,75.93522,6.81,0.17,1.13,0.50,0.301,0.875,5.41,0.286,7.28,6.73,0.00,indeterminate
54022,30.91595,75.93822,6.43,0.18,1.23,0.54,0.314,0.849,5.69,0.254,6.98,6.36,0.00,indeterminate
54023,30.91595,75.93922,6.07,0.18,1.20,0.54,0.314,0.836,5.64,0.270,6.63,5.98,0.00,indeterminate
54025,30.91595,75.94122,6.21,0.18,1.12,0.54,0.315,0.841,5.67,0.336,6.82,6.11,0.00,indeterminate
54027,30.91595,75.94322,5.56,0.18,1.16,0.54,0.310,0.803,5.79,0.293,6.12,5.41,0.00,indeterminate
54028,30.91595,75.94422,6.32,0.18,1.13,0.54,0.314,0.843,5.74,0.272,6.92,6.22,0.00,indeterminate
54030,30.91595,75.94622,2.94,0.18,0.84,0.49,0.284,0.533,5.78,0.168,3.52,2.84,0.33,indeterminate
54032,30.91595,75.94822,5.15,0.20,0.93,0.54,0.329,0.769,5.93,0.209,5.80,4.99,0.00,indeterminate
54033,30.91595,75.94922,4.10,0.19,1.11,0.54,0.291,0.683,5.87,0.223,4.61,4.01,0.00,indeterminate
54034,30.91595,75.95022,5.84,0.21,1.42,0.64,0.346,0.804,6.07,0.227,6.59,5.69,0.00,indeterminate
54035,30.91595,75.95122,4.69,0.19,1.05,0.56,0.321,0.733,5.96,0.224,5.42,4.58,0.00,indeterminate
54155,30.91495,75.67022,8.28,0.25,1.05,0.72,0.355,0.867,6.80,0.248,7.78,8.11,0.00,indeterminate
54156,30.91495,75.67122,7.20,0.24,1.16,0.70,0.315,0.838,6.64,0.428,6.50,7.00,0.00,indeterminate
54157,30.91495,75.67222,9.63,0.24,1.22,0.70,0.306,0.900,6.74,0.684,9.07,9.42,0.00,indeterminate
54158,30.91495,75.67322,9.33,0.24,1.38,0.73,0.311,0.895,6.72,0.857,8.72,9.11,0.00,indeterminate
54159,30.91495,75.67422,9.24,0.24,1.60,0.74,0.305,0.892,6.74,0.918,8.61,8.99,0.00,indeterminate
54160,30.91495,75.67522,7.74,0.26,1.96,0.80,0.278,0.853,6.73,0.900,6.79,7.60,0.00,indeterminate
54161,30.91495,75.67622,5.97,0.25,2.28,0.80,0.291,0.783,6.62,0.842,4.98,5.85,0.17,indeterminate
54162,30.91495,75.67722,6.92,0.26,2.06,0.80,0.314,0.821,6.79,0.827,6.11,6.72,0.00,indeterminate
54206,30.91495,75.72122,4.03,0.23,0.79,0.55,0.270,0.713,5.37,0.332,3.36,3.93,0.33,indeterminate
54207,30.91495,75.72222,5.77,0.22,0.86,0.54,0.249,0.834,5.39,0.382,5.34,5.76,0.17,indeterminate
54208,30.91495,75.72322,6.68,0.22,0.62,0.51,0.219,0.870,5.42,0.443,6.37,6.65,0.17,indeterminate
54209,30.91495,75.72422,6.77,0.21,0.73,0.51,0.232,0.880,5.23,0.478,6.48,6.78,0.17,indeterminate
54210,30.91495,75.72522,6.50,0.21,0.81,0.53,0.244,0.873,5.19,0.434,6.15,6.49,0.17,indeterminate
54212,30.91495,75.72722,3.70,0.19,0.81,0.51,0.235,0.715,4.89,0.324,3.44,3.67,0.17,indeterminate
54221,30.91495,75.73622,4.32,0.20,0.79,0.47,0.286,0.818,4.27,0.207,4.06,4.51,0.33,indeterminate
54244,30.91495,75.75922,4.17,0.11,0.26,0.26,0.226,0.912,2.72,0.237,4.03,4.16,0.17,indeterminate
54245,30.91495,75.76022,3.95,0.10,0.29,0.25,0.155,0.910,2.61,0.219,3.76,3.97,0.17,indeterminate
54247,30.91495,75.76222,4.38,0.11,0.22,0.25,0.154,0.924,2.63,0.203,4.22,4.42,0.17,indeterminate
54248,30.91495,75.76322,4.36,0.11,0.28,0.26,0.180,0.924,2.63,0.241,4.17,4.41,0.17,indeterminate
54249,30.91495,75.76422,4.70,0.10,0.22,0.23,0.137,0.937,2.56,0.304,4.53,4.74,0.17,indeterminate
54250,30.91495,75.76522,4.87,0.10,0.24,0.24,0.168,0.943,2.51,0.437,4.68,4.90,0.17,indeterminate
54251,30.91495,75.76622,4.95,0.10,0.26,0.24,0.161,0.945,2.50,0.424,4.77,4.99,0.17,indeterminate
54252,30.91495,75.76722,5.07,0.09,0.22,0.22,0.169,0.949,2.46,0.404,4.96,5.13,0.17,indeterminate
54253,30.91495,75.76822,4.88,0.09,0.23,0.22,0.174,0.946,2.44,0.432,4.75,4.94,0.17,indeterminate
54254,30.91495,75.76922,4.89,0.09,0.21,0.21,0.163,0.947,2.44,0.364,4.81,4.96,0.17,indeterminate
54255,30.91495,75.77022,5.19,0.09,0.14,0.19,0.165,0.952,2.44,0.512,5.15,5.28,0.17,indeterminate
54256,30.91495,75.77122,4.97,0.09,0.12,0.19,0.159,0.948,2.44,0.559,4.94,5.07,0.17,indeterminate
54257,30.91495,75.77222,5.22,0.08,0.19,0.19,0.256,0.955,2.38,0.562,5.21,5.30,0.17,indeterminate
54258,30.91495,75.77322,5.23,0.08,0.19,0.19,0.264,0.956,2.37,0.512,5.22,5.31,0.17,indeterminate
54259,30.91495,75.77422,5.23,0.08,0.14,0.18,0.318,0.958,2.31,0.448,5.29,5.32,0.17,indeterminate
54260,30.91495,75.77522,5.30,0.07,0.11,0.16,0.311,0.960,2.28,0.396,5.39,5.40,0.17,indeterminate
54261,30.91495,75.77622,5.39,0.07,0.25,0.19,0.322,0.964,2.20,0.406,5.47,5.47,0.17,indeterminate
54262,30.91495,75.77722,5.03,0.07,0.17,0.17,0.323,0.960,2.17,0.426,5.13,5.12,0.17,indeterminate
54263,30.91495,75.77822,5.32,0.07,0.22,0.18,0.347,0.964,2.17,0.392,5.43,5.42,0.17,indeterminate
54264,30.91495,75.77922,5.21,0.06,0.19,0.16,0.348,0.965,2.08,0.386,5.37,5.32,0.17,indeterminate
54265,30.91495,75.78022,4.82,0.07,0.28,0.17,0.321,0.960,2.06,0.370,4.98,4.95,0.17,indeterminate
54266,30.91495,75.78122,4.90,0.07,0.27,0.17,0.324,0.961,2.07,0.384,5.07,5.02,0.17,indeterminate
54267,30.91495,75.78222,4.84,0.07,0.23,0.16,0.315,0.960,2.08,0.427,5.00,4.97,0.17,indeterminate
54268,30.91495,75.78322,5.15,0.06,0.29,0.16,0.294,0.968,1.98,0.451,5.31,5.28,0.17,indeterminate
54269,30.91495,75.78422,5.32,0.06,0.27,0.16,0.326,0.973,1.86,0.447,5.48,5.45,0.17,indeterminate
54270,30.91495,75.78522,5.28,0.06,0.29,0.16,0.321,0.975,1.78,0.426,5.42,5.40,0.17,indeterminate
54271,30.91495,75.78622,5.13,0.06,0.23,0.14,0.316,0.977,1.66,0.384,5.24,5.25,0.17,indeterminate
54272,30.91495,75.78722,4.97,0.06,0.27,0.16,0.309,0.976,1.63,0.360,5.06,5.07,0.17,indeterminate
54273,30.91495,75.78822,5.07,0.06,0.29,0.16,0.309,0.978,1.61,0.345,5.17,5.17,0.00,indeterminate
54274,30.91495,75.78922,4.68,0.06,0.20,0.14,0.296,0.975,1.59,0.353,4.79,4.78,0.00,indeterminate
54275,30.91495,75.79022,5.05,0.06,0.22,0.14,0.305,0.978,1.59,0.327,5.17,5.17,0.00,indeterminate
54276,30.91495,75.79122,4.96,0.06,0.30,0.16,0.289,0.976,1.63,0.327,5.04,5.09,0.00,indeterminate
54277,30.91495,75.79222,5.22,0.06,0.21,0.14,0.255,0.979,1.61,0.373,5.31,5.36,0.00,indeterminate
54278,30.91495,75.79322,5.42,0.06,0.26,0.15,0.270,0.979,1.66,0.392,5.52,5.58,0.00,indeterminate
54279,30.91495,75.79422,5.72,0.06,0.33,0.16,0.269,0.980,1.72,0.465,5.81,5.89,0.00,indeterminate
54280,30.91495,75.79522,5.65,0.06,0.34,0.17,0.264,0.979,1.73,0.502,5.73,5.83,0.00,indeterminate
54281,30.91495,75.79622,5.84,0.06,0.33,0.17,0.257,0.980,1.74,0.496,5.91,6.01,0.00,indeterminate
54282,30.91495,75.79722,5.80,0.06,0.35,0.17,0.255,0.979,1.76,0.506,5.86,5.98,0.00,indeterminate
54283,30.91495,75.79822,6.02,0.06,0.43,0.19,0.258,0.979,1.84,0.536,6.06,6.21,0.00,indeterminate
54284,30.91495,75.79922,6.28,0.07,0.47,0.20,0.254,0.980,1.88,0.579,6.32,6.48,0.00,indeterminate
