pid,lat,lon,los_rate_mmyr,rate_sigma,seasonal_amp_mm,amp_sigma,peak_yrfrac,r2,rms_mm,coh_avg,rate_1sthalf,rate_2ndhalf,frac_postmonsoon_down,class
20,31.69983,74.17028,-1.78,1.03,5.63,2.49,0.363,0.067,15.47,0.155,4.11,-7.73,0.50,elastic_dominant
21,31.69983,74.17128,-4.26,1.09,5.00,2.55,0.404,0.115,15.79,0.213,4.36,-15.24,0.50,indeterminate
22,31.69983,74.17228,-1.47,1.09,5.21,2.56,0.406,0.050,16.05,0.235,6.89,-12.10,0.50,elastic_dominant
23,31.69983,74.17328,-8.24,1.24,4.20,2.59,0.425,0.267,16.00,0.243,2.34,-21.72,1.00,indeterminate
24,31.69983,74.17428,-10.83,1.24,6.26,2.51,0.472,0.384,16.13,0.204,-1.10,-23.99,1.00,indeterminate
27,31.69983,74.17728,-6.96,1.27,5.27,2.66,0.438,0.219,15.92,0.153,3.66,-19.65,0.50,indeterminate
28,31.69983,74.17828,-2.85,0.98,5.79,2.29,0.371,0.095,15.16,0.156,-1.10,-3.67,1.00,indeterminate
29,31.69983,74.17928,2.65,1.05,4.52,1.92,0.348,0.078,14.91,0.163,-0.30,7.49,0.50,indeterminate
32,31.69983,74.18228,-6.43,0.96,4.75,2.24,0.426,0.208,15.22,0.175,0.38,-14.44,1.00,indeterminate
33,31.69983,74.18328,-8.13,1.06,5.86,2.46,0.402,0.293,15.37,0.161,-1.61,-15.05,1.00,indeterminate
90,31.69983,74.24028,-12.16,0.99,4.09,2.03,0.398,0.447,15.72,0.176,-8.97,-15.14,1.00,inelastic_candidate
91,31.69983,74.24128,-13.08,1.16,5.53,2.27,0.430,0.473,16.05,0.208,-7.00,-19.51,1.00,inelastic_candidate
92,31.69983,74.24228,-12.37,1.05,5.06,2.28,0.386,0.456,15.80,0.247,-7.17,-17.64,1.00,inelastic_candidate
93,31.69983,74.24328,-11.23,1.07,5.35,2.31,0.384,0.415,15.72,0.267,-5.39,-17.09,1.00,inelastic_candidate
94,31.69983,74.24428,-11.12,1.01,5.53,2.10,0.377,0.420,15.47,0.236,-8.28,-12.97,1.00,inelastic_candidate
95,31.69983,74.24528,-3.26,1.21,5.76,1.99,0.337,0.107,15.38,0.248,-4.92,1.72,1.00,indeterminate
96,31.69983,74.24628,-4.47,1.25,5.63,2.00,0.349,0.143,15.33,0.245,-6.58,1.15,1.00,indeterminate
97,31.69983,74.24728,-15.73,1.38,7.08,2.47,0.451,0.571,15.85,0.250,-7.54,-23.81,1.00,inelastic_candidate
98,31.69983,74.24828,-15.40,1.36,6.74,2.44,0.444,0.560,15.89,0.264,-7.22,-23.34,1.00,inelastic_candidate
99,31.69983,74.24928,-13.46,1.56,7.00,2.68,0.446,0.486,16.20,0.261,-2.91,-23.87,1.00,indeterminate
100,31.69983,74.25028,-16.05,1.70,7.57,2.78,0.466,0.567,16.31,0.287,-4.49,-28.07,1.00,indeterminate
101,31.69983,74.25128,-18.00,1.93,8.07,3.01,0.481,0.609,16.71,0.312,-4.33,-32.79,1.00,indeterminate
102,31.69983,74.25228,-9.74,1.12,4.47,2.11,0.370,0.376,14.80,0.385,-3.83,-14.65,1.00,indeterminate
103,31.69983,74.25328,-9.26,1.18,4.44,2.16,0.372,0.351,14.88,0.614,-2.74,-14.92,1.00,indeterminate
104,31.69983,74.25428,-9.52,1.17,4.22,2.12,0.387,0.358,14.96,0.624,-3.21,-15.14,1.00,indeterminate
105,31.69983,74.25528,-8.56,1.10,3.85,1.99,0.384,0.312,14.94,0.625,-3.06,-13.24,1.00,indeterminate
106,31.69983,74.25628,-8.38,1.07,3.76,1.96,0.364,0.306,14.90,0.607,-3.34,-12.38,1.00,indeterminate
107,31.69983,74.25728,-8.48,1.05,3.85,1.91,0.364,0.314,14.83,0.399,-4.43,-11.16,1.00,indeterminate
108,31.69983,74.25828,-8.62,1.04,3.77,1.93,0.350,0.323,14.78,0.317,-4.06,-11.99,1.00,indeterminate
109,31.69983,74.25928,-9.38,1.03,3.30,1.85,0.388,0.353,14.80,0.277,-4.12,-14.04,1.00,indeterminate
110,31.69983,74.26028,-9.03,1.03,3.11,1.86,0.334,0.336,14.93,0.247,-3.93,-13.36,1.00,indeterminate
112,31.69983,74.26228,-11.18,1.30,4.34,2.17,0.438,0.413,15.44,0.178,-3.17,-18.71,1.00,indeterminate
114,31.69983,74.26428,-2.35,1.10,4.06,1.84,0.266,0.065,15.15,0.151,-2.46,1.22,0.50,indeterminate
116,31.69983,74.26628,-14.03,1.05,1.66,1.65,0.422,0.510,15.86,0.150,-6.32,-21.96,1.00,inelastic_candidate
118,31.69983,74.26828,-17.36,1.49,4.55,2.42,0.466,0.596,16.42,0.209,-7.29,-27.89,1.00,inelastic_candidate
119,31.69983,74.26928,-11.00,0.99,2.79,1.81,0.385,0.403,15.53,0.217,-6.52,-15.25,1.00,inelastic_candidate
120,31.69983,74.27028,-9.00,0.78,1.56,1.32,0.353,0.324,15.08,0.228,-7.83,-9.65,1.00,indeterminate
121,31.69983,74.27128,-11.01,0.85,1.68,1.44,0.425,0.410,15.21,0.294,-6.84,-15.50,1.00,inelastic_candidate
122,31.69983,74.27228,-10.79,1.05,2.94,1.95,0.321,0.396,15.59,0.254,-4.63,-16.68,1.00,indeterminate
123,31.69983,74.27328,-15.90,1.16,2.83,1.95,0.439,0.562,16.15,0.234,-7.70,-25.45,1.00,inelastic_candidate
124,31.69983,74.27428,-16.20,1.16,2.87,2.00,0.423,0.566,16.34,0.227,-8.42,-25.11,1.00,inelastic_candidate
125,31.69983,74.27528,-5.14,1.16,3.60,1.78,0.275,0.139,16.21,0.187,-7.64,0.19,0.50,indeterminate
126,31.69983,74.27628,-6.01,1.09,3.13,1.74,0.296,0.169,16.22,0.234,-6.98,-2.93,1.00,indeterminate
128,31.69983,74.27828,-12.68,1.08,3.58,1.98,0.458,0.441,16.43,0.315,-6.87,-19.31,1.00,inelastic_candidate
129,31.69983,74.27928,-8.14,1.00,3.64,1.48,0.452,0.253,16.25,0.308,-9.20,-5.96,1.00,indeterminate
130,31.69983,74.28028,-16.73,0.91,3.83,1.56,0.496,0.575,16.50,0.301,-14.73,-19.11,1.00,inelastic_candidate
131,31.69983,74.28128,-14.12,1.20,3.94,2.17,0.433,0.472,17.22,0.220,-6.27,-21.91,1.00,inelastic_candidate
132,31.69983,74.28228,0.78,1.49,4.20,2.01,0.204,0.030,17.27,0.190,-5.31,11.32,0.50,elastic_dominant
133,31.69983,74.28328,-6.84,1.23,3.45,1.81,0.270,0.193,17.08,0.169,-9.13,-1.57,1.00,indeterminate
136,31.69983,74.28628,-18.03,1.01,3.50,1.67,0.436,0.609,16.63,0.155,-19.22,-16.24,1.00,inelastic_candidate
137,31.69983,74.28728,-19.47,1.05,5.33,2.07,0.482,0.642,16.70,0.191,-14.74,-24.87,1.00,inelastic_candidate
138,31.69983,74.28828,-4.12,1.22,1.77,1.36,0.404,0.079,16.42,0.251,-9.92,3.74,1.00,indeterminate
140,31.69983,74.29028,-1.68,1.06,2.33,1.42,0.357,0.022,16.29,0.291,-4.91,3.67,0.50,indeterminate
141,31.69983,74.29128,-13.61,1.17,3.46,1.63,0.416,0.465,16.85,0.265,-17.52,-7.98,1.00,inelastic_candidate
142,31.69983,74.29228,-9.09,1.18,3.51,1.77,0.378,0.279,17.10,0.248,-11.74,-4.48,1.00,indeterminate
143,31.69983,74.29328,-10.87,1.08,4.34,1.90,0.415,0.349,17.29,0.241,-10.52,-10.23,1.00,inelastic_candidate
144,31.69983,74.29428,-0.19,1.11,2.87,1.68,0.333,0.012,17.20,0.273,-2.22,3.98,0.00,elastic_dominant
153,31.69983,74.30328,-3.36,1.24,2.07,1.56,0.291,0.054,17.40,0.195,-9.59,5.73,0.50,indeterminate
154,31.69983,74.30428,-10.18,1.00,2.66,1.58,0.503,0.313,17.29,0.210,-4.86,-16.56,1.00,indeterminate
155,31.69983,74.30528,-7.73,0.91,1.40,1.34,0.397,0.212,17.20,0.218,-6.62,-8.08,1.00,indeterminate
156,31.69983,74.30628,-15.18,0.85,0.91,1.23,0.527,0.506,17.28,0.211,-12.03,-20.00,1.00,inelastic_candidate
159,31.69983,74.30928,-5.53,1.02,2.10,1.45,0.344,0.123,17.37,0.167,-8.57,-0.14,1.00,indeterminate
170,31.69983,74.32028,-15.21,0.90,3.42,1.48,0.543,0.505,17.25,0.247,-16.72,-13.44,1.00,inelastic_candidate
172,31.69983,74.32228,-14.02,1.26,1.64,1.44,0.533,0.457,17.54,0.302,-22.88,-3.38,1.00,indeterminate
175,31.69983,74.32528,-15.94,1.10,6.30,1.76,0.551,0.517,17.76,0.290,-17.60,-14.56,1.00,inelastic_candidate
176,31.69983,74.32628,-6.39,1.37,4.11,2.01,0.519,0.154,17.68,0.312,-0.19,-12.38,0.50,indeterminate
177,31.69983,74.32728,-5.05,0.91,1.09,1.30,0.479,0.103,17.09,0.299,-5.73,-3.32,1.00,indeterminate
178,31.69983,74.32828,-3.98,0.87,1.00,1.24,0.462,0.067,17.00,0.284,-5.19,-1.81,1.00,indeterminate
179,31.69983,74.32928,-8.93,1.14,2.66,1.60,0.435,0.264,17.20,0.263,-14.30,-1.43,1.00,indeterminate
180,31.69983,74.33028,-15.15,1.67,4.24,2.15,0.440,0.480,18.17,0.225,-26.73,-1.32,1.00,indeterminate
181,31.69983,74.33128,0.35,1.01,2.84,1.64,0.303,0.013,17.08,0.226,-1.05,5.09,0.50,elastic_dominant
182,31.69983,74.33228,-2.95,1.52,2.40,1.85,0.284,0.044,17.86,0.243,-13.29,11.61,0.50,indeterminate
183,31.69983,74.33328,-16.11,1.04,4.53,1.58,0.486,0.536,17.21,0.239,-22.71,-8.45,1.00,inelastic_candidate
186,31.69983,74.33628,-17.87,1.02,3.60,1.61,0.438,0.591,17.10,0.233,-22.11,-11.72,1.00,inelastic_candidate
187,31.69983,74.33728,-3.58,0.84,2.29,1.50,0.197,0.070,16.75,0.234,-5.36,0.59,0.50,indeterminate
188,31.69983,74.33828,1.41,1.34,5.59,2.13,0.174,0.054,17.45,0.223,-2.51,11.57,0.50,elastic_dominant
189,31.69983,74.33928,-9.00,1.11,3.77,1.73,0.194,0.297,16.90,0.218,-11.12,-3.21,1.00,indeterminate
215,31.69983,74.36528,-1.37,1.30,1.99,1.56,0.362,0.021,13.71,0.192,-11.21,12.43,0.50,indeterminate
216,31.69983,74.36628,-5.48,1.73,1.53,1.74,0.378,0.161,14.52,0.189,-19.60,12.89,0.50,indeterminate
286,31.69983,74.43628,28.65,1.30,11.13,2.13,0.168,0.866,13.09,0.170,23.61,44.69,0.00,indeterminate
322,31.69983,74.47228,-16.85,1.21,5.81,2.36,0.458,0.683,13.25,0.170,-17.56,-15.08,1.00,inelastic_candidate
327,31.69983,74.47728,16.14,1.25,7.51,2.37,0.185,0.649,13.97,0.152,12.41,26.87,0.00,indeterminate
328,31.69983,74.47828,5.26,2.71,6.11,3.68,0.127,0.132,18.15,0.153,-16.36,35.45,0.50,indeterminate
333,31.69983,74.48328,0.45,1.09,4.83,2.03,0.238,0.059,13.54,0.165,2.80,2.28,1.00,elastic_dominant
335,31.69983,74.48528,-0.07,1.02,3.82,1.75,0.254,0.038,13.46,0.172,0.41,3.49,1.00,elastic_dominant
336,31.69983,74.48628,-10.72,1.08,1.60,1.74,0.505,0.445,13.76,0.180,-15.15,-4.10,1.00,indeterminate
337,31.69983,74.48728,-23.24,1.18,3.67,2.12,0.593,0.777,14.30,0.187,-29.99,-15.13,1.00,inelastic_candidate
338,31.69983,74.48828,-13.50,1.32,1.53,1.65,0.336,0.540,14.42,0.185,-21.21,-3.12,1.00,indeterminate
341,31.69983,74.49128,6.64,1.24,3.39,1.93,0.166,0.236,14.04,0.159,7.43,9.76,0.50,indeterminate
342,31.69983,74.49228,2.67,1.26,2.42,1.80,0.190,0.057,13.83,0.156,1.86,7.55,1.00,indeterminate
356,31.69983,74.50628,7.13,1.37,3.47,2.04,0.241,0.263,14.13,0.153,0.72,18.73,0.50,indeterminate
357,31.69983,74.50728,-5.26,2.29,2.69,2.46,0.369,0.127,16.44,0.160,-21.92,16.83,1.00,indeterminate
422,31.69883,74.17128,-4.85,1.10,4.33,2.53,0.351,0.139,15.43,0.192,3.61,-14.90,0.50,indeterminate
423,31.69883,74.17228,-2.77,1.10,5.19,2.59,0.367,0.078,15.69,0.195,5.30,-12.29,0.50,indeterminate
424,31.69883,74.17328,3.41,0.89,4.22,1.98,0.322,0.097,14.81,0.181,4.30,4.15,0.50,indeterminate
425,31.69883,74.17428,-12.50,1.66,6.32,3.18,0.414,0.432,16.84,0.158,1.51,-28.47,1.00,indeterminate
428,31.69883,74.17728,-1.92,1.03,5.95,2.45,0.352,0.079,15.20,0.171,3.42,-6.18,0.50,elastic_dominant
429,31.69883,74.17828,-3.24,0.96,5.93,2.26,0.375,0.109,15.02,0.167,-0.59,-5.12,1.00,indeterminate
430,31.69883,74.17928,1.66,1.03,4.23,1.91,0.314,0.051,14.77,0.156,-0.32,6.00,0.50,elastic_dominant
491,31.69883,74.24028,-9.68,1.08,4.67,1.92,0.371,0.349,15.64,0.179,-10.91,-6.74,1.00,indeterminate
492,31.69883,74.24128,-5.01,1.07,4.84,1.98,0.357,0.149,15.57,0.213,-5.26,-2.84,1.00,indeterminate
493,31.69883,74.24228,-11.07,1.18,5.38,2.53,0.366,0.402,16.01,0.259,-3.52,-18.91,1.00,indeterminate
494,31.69883,74.24328,-10.87,1.16,6.07,2.40,0.405,0.401,15.74,0.287,-3.60,-18.09,1.00,indeterminate
495,31.69883,74.24428,-11.25,1.24,6.83,2.39,0.425,0.420,15.71,0.263,-3.81,-18.28,1.00,indeterminate
496,31.69883,74.24528,-14.97,1.28,7.22,2.36,0.450,0.553,15.70,0.244,-7.71,-22.31,1.00,inelastic_candidate
497,31.69883,74.24628,-13.93,1.39,7.21,2.50,0.445,0.516,15.80,0.239,-5.36,-22.40,1.00,inelastic_candidate
498,31.69883,74.24728,-14.16,1.42,7.29,2.52,0.451,0.525,15.75,0.230,-5.00,-23.33,1.00,inelastic_candidate
499,31.69883,74.24828,-2.49,1.23,5.85,1.95,0.344,0.089,15.19,0.250,-4.37,3.36,0.50,indeterminate
500,31.69883,74.24928,-10.27,1.07,4.91,2.13,0.378,0.392,15.12,0.296,-4.52,-15.16,1.00,indeterminate
501,31.69883,74.25028,-9.57,1.09,4.78,2.10,0.371,0.365,14.96,0.385,-4.18,-13.78,1.00,indeterminate
502,31.69883,74.25128,-10.36,1.16,4.81,2.18,0.385,0.401,14.92,0.394,-3.83,-16.10,1.00,indeterminate
503,31.69883,74.25228,-9.10,1.11,4.44,2.10,0.359,0.353,14.64,0.382,-3.41,-13.77,1.00,indeterminate
504,31.69883,74.25328,-9.10,1.08,4.32,2.02,0.367,0.355,14.52,0.554,-4.14,-12.95,1.00,indeterminate
505,31.69883,74.25428,-9.30,1.11,4.13,2.03,0.372,0.358,14.67,0.559,-3.81,-13.80,1.00,indeterminate
506,31.69883,74.25528,-8.47,1.10,3.81,1.98,0.385,0.311,14.83,0.565,-2.96,-13.12,1.00,indeterminate
507,31.69883,74.25628,-8.54,1.02,3.83,1.90,0.370,0.319,14.72,0.572,-4.34,-11.64,1.00,indeterminate
508,31.69883,74.25728,-8.97,1.07,3.77,1.93,0.382,0.336,14.79,0.321,-4.03,-12.95,1.00,indeterminate
509,31.69883,74.25828,-8.70,1.04,3.69,1.92,0.372,0.325,14.75,0.214,-4.07,-12.41,1.00,indeterminate
510,31.69883,74.25928,-9.28,1.04,3.29,1.87,0.371,0.351,14.74,0.167,-4.31,-13.60,1.00,indeterminate
511,31.69883,74.26028,-9.77,1.03,3.35,1.88,0.346,0.371,14.92,0.165,-5.33,-13.23,1.00,indeterminate
512,31.69883,74.26128,-9.16,1.03,3.29,1.88,0.326,0.343,14.96,0.178,-4.81,-12.58,1.00,indeterminate
513,31.69883,74.26228,-7.51,1.09,2.95,1.93,0.329,0.256,15.14,0.185,-0.65,-13.64,1.00,indeterminate
514,31.69883,74.26328,-12.35,1.00,3.03,1.81,0.352,0.472,15.17,0.186,-8.50,-14.58,1.00,inelastic_candidate
515,31.69883,74.26428,-9.54,1.07,3.20,1.65,0.351,0.350,15.20,0.164,-10.39,-5.56,1.00,indeterminate
516,31.69883,74.26528,-11.74,1.07,1.61,1.65,0.413,0.425,15.74,0.157,-3.61,-20.04,1.00,indeterminate
517,31.69883,74.26628,-13.40,1.17,4.31,2.11,0.439,0.495,15.63,0.165,-6.59,-19.86,1.00,inelastic_candidate
519,31.69883,74.26828,-9.73,0.98,3.63,1.88,0.312,0.360,15.38,0.245,-6.56,-11.45,1.00,indeterminate
520,31.69883,74.26928,-10.66,1.01,3.19,1.78,0.260,0.399,15.50,0.261,-8.54,-11.88,1.00,inelastic_candidate
521,31.69883,74.27028,-12.41,1.05,2.68,1.83,0.255,0.469,15.50,0.244,-8.82,-16.07,1.00,inelastic_candidate
522,31.69883,74.27128,-12.00,1.14,2.97,2.06,0.311,0.448,15.56,0.187,-5.66,-18.53,1.00,inelastic_candidate
523,31.69883,74.27228,-16.10,1.23,4.94,2.28,0.478,0.581,15.73,0.155,-8.31,-24.75,1.00,inelastic_candidate
524,31.69883,74.27328,-14.52,1.11,4.26,2.07,0.475,0.525,15.87,0.154,-7.76,-21.91,1.00,inelastic_candidate
525,31.69883,74.27428,-12.57,0.93,2.69,1.73,0.368,0.457,15.88,0.173,-9.81,-14.95,1.00,inelastic_candidate
526,31.69883,74.27528,-15.03,1.06,3.38,2.02,0.385,0.534,16.24,0.199,-10.09,-20.00,1.00,inelastic_candidate
527,31.69883,74.27628,-25.13,1.94,6.58,3.02,0.508,0.716,18.15,0.257,-9.24,-44.46,1.00,inelastic_candidate
528,31.69883,74.27728,-16.59,1.07,4.62,2.11,0.468,0.573,16.47,0.336,-10.91,-22.97,1.00,inelastic_candidate
529,31.69883,74.27828,-12.89,1.26,3.83,2.26,0.432,0.437,16.89,0.334,-3.93,-22.22,1.00,indeterminate
531,31.69883,74.28028,-8.01,0.91,2.56,1.44,0.435,0.240,16.43,0.291,-5.60,-9.41,1.00,indeterminate
532,31.69883,74.28128,-16.84,1.36,4.68,2.34,0.476,0.554,17.35,0.190,-7.12,-27.48,1.00,inelastic_candidate
533,31.69883,74.28228,-9.12,1.13,3.25,1.73,0.321,0.292,16.74,0.167,-10.55,-5.16,1.00,indeterminate
541,31.69883,74.29028,-4.61,1.02,3.39,1.66,0.332,0.109,16.56,0.219,-7.58,0.29,1.00,indeterminate
542,31.69883,74.29128,-8.26,1.08,1.85,1.33,0.390,0.249,16.57,0.200,-12.30,-2.24,1.00,indeterminate
543,31.69883,74.29228,-8.90,1.20,2.68,1.50,0.456,0.265,17.05,0.190,-13.94,-2.49,1.00,indeterminate
544,31.69883,74.29328,-4.66,1.16,2.21,1.42,0.377,0.094,17.05,0.190,-8.12,1.02,1.00,indeterminate
545,31.69883,74.29428,-7.17,1.13,2.33,1.38,0.420,0.191,17.10,0.208,-11.36,-0.87,1.00,indeterminate
546,31.69883,74.29528,-3.29,1.52,3.67,2.00,0.283,0.062,17.89,0.211,-9.66,6.64,0.50,indeterminate
551,31.69883,74.30028,-17.44,1.10,5.90,1.98,0.498,0.565,17.59,0.167,-11.95,-24.07,1.00,inelastic_candidate
552,31.69883,74.30128,-2.48,1.14,2.80,1.57,0.384,0.035,17.32,0.150,-6.15,3.30,0.50,indeterminate
554,31.69883,74.30328,-6.52,0.95,1.61,1.40,0.334,0.168,16.94,0.163,-7.57,-3.55,1.00,indeterminate
555,31.69883,74.30428,-18.79,1.12,5.53,1.79,0.545,0.605,17.42,0.192,-14.75,-24.14,1.00,inelastic_candidate
569,31.69883,74.31828,-5.00,1.10,1.19,1.34,0.346,0.103,17.16,0.163,-8.25,1.23,1.00,indeterminate
570,31.69883,74.31928,-2.93,1.13,1.61,1.37,0.528,0.038,17.32,0.194,-8.97,4.28,1.00,indeterminate
571,31.69883,74.32028,-12.02,0.82,2.46,1.31,0.537,0.392,17.14,0.255,-12.96,-10.65,1.00,inelastic_candidate
572,31.69883,74.32128,-16.25,0.90,2.16,1.30,0.549,0.539,17.24,0.283,-21.06,-10.68,1.00,inelastic_candidate
577,31.69883,74.32628,-14.80,1.19,5.18,1.76,0.567,0.487,17.47,0.276,-12.88,-16.91,1.00,inelastic_candidate
578,31.69883,74.32728,-11.14,1.06,2.16,1.66,0.311,0.354,17.52,0.256,-13.52,-6.64,1.00,inelastic_candidate
579,31.69883,74.32828,-12.79,1.06,2.64,1.80,0.391,0.414,17.58,0.236,-11.97,-12.48,1.00,inelastic_candidate
580,31.69883,74.32928,-4.84,1.01,1.11,1.29,0.418,0.098,16.97,0.242,-6.62,-1.05,1.00,indeterminate
581,31.69883,74.33028,-5.87,1.07,3.42,1.84,0.334,0.148,17.05,0.205,-6.79,-2.13,1.00,indeterminate
582,31.69883,74.33128,-7.47,1.03,2.74,1.53,0.423,0.204,17.15,0.247,-11.53,-1.01,1.00,indeterminate
583,31.69883,74.33228,-10.98,1.03,3.27,1.57,0.455,0.346,17.39,0.323,-15.64,-4.14,1.00,indeterminate
584,31.69883,74.33328,-4.54,0.98,2.55,1.53,0.330,0.093,17.17,0.329,-6.77,0.92,1.00,indeterminate
585,31.69883,74.33428,-15.26,0.97,3.98,1.47,0.484,0.507,17.27,0.326,-20.18,-8.75,1.00,inelastic_candidate
586,31.69883,74.33528,3.17,2.49,5.90,3.16,0.191,0.066,20.06,0.299,-14.62,28.29,0.50,indeterminate
588,31.69883,74.33728,5.91,1.11,4.23,1.85,0.173,0.153,16.91,0.241,2.44,14.36,0.00,indeterminate
589,31.69883,74.33828,-12.06,1.00,3.03,1.63,0.342,0.411,16.80,0.210,-13.90,-7.18,1.00,inelastic_candidate
591,31.69883,74.34028,-4.39,1.00,3.63,1.62,0.234,0.112,16.47,0.204,-1.86,-2.58,1.00,indeterminate
611,31.69883,74.36028,-2.71,0.94,2.79,1.42,0.364,0.065,13.49,0.189,-7.26,5.50,0.50,indeterminate
612,31.69883,74.36128,-1.83,1.30,2.76,1.72,0.336,0.037,14.08,0.211,-10.11,10.83,0.50,indeterminate
614,31.69883,74.36328,-5.54,0.78,3.62,1.28,0.435,0.204,13.05,0.206,-7.12,-1.41,1.00,indeterminate
615,31.69883,74.36428,-1.22,1.09,2.36,1.50,0.370,0.022,13.61,0.195,-7.64,8.50,0.50,indeterminate
725,31.69883,74.47428,-8.36,1.09,5.01,1.97,0.271,0.370,13.55,0.155,-10.81,-1.68,1.00,indeterminate
730,31.69883,74.47928,0.68,1.27,2.04,2.06,0.124,0.012,14.55,0.158,-3.57,8.14,1.00,elastic_dominant
757,31.69883,74.50628,4.14,1.71,2.29,2.05,0.305,0.100,15.08,0.157,-6.63,19.50,1.00,indeterminate
758,31.69883,74.50728,-4.91,1.29,2.37,1.97,0.606,0.139,14.21,0.153,-11.41,3.19,1.00,indeterminate
829,31.69783,74.17728,-4.53,1.04,5.49,2.28,0.339,0.152,14.92,0.169,-2.16,-5.40,1.00,indeterminate
830,31.69783,74.17828,1.82,1.11,5.86,2.22,0.316,0.080,15.10,0.171,1.20,4.49,0.50,elastic_dominant
831,31.69783,74.17928,-9.34,1.34,5.10,2.52,0.444,0.330,15.65,0.160,0.56,-20.45,1.00,indeterminate
891,31.69783,74.23928,-13.25,1.28,5.82,2.58,0.394,0.480,16.17,0.162,-4.97,-21.52,1.00,indeterminate
892,31.69783,74.24028,-12.77,1.14,5.43,2.40,0.384,0.468,15.96,0.212,-6.53,-18.93,1.00,inelastic_candidate
893,31.69783,74.24128,-11.47,1.11,5.06,2.37,0.385,0.419,15.88,0.250,-4.99,-18.22,1.00,indeterminate
894,31.69783,74.24228,-9.36,1.13,5.85,2.40,0.380,0.340,15.70,0.306,-2.40,-15.97,1.00,indeterminate
895,31.69783,74.24328,-12.86,1.36,6.92,2.57,0.437,0.470,16.06,0.356,-3.47,-22.70,1.00,indeterminate
896,31.69783,74.24428,-12.94,1.50,7.62,2.72,0.442,0.469,16.26,0.316,-2.41,-23.78,1.00,indeterminate
897,31.69783,74.24528,-13.08,1.39,7.36,2.55,0.440,0.483,15.93,0.275,-4.10,-21.92,1.00,indeterminate
898,31.69783,74.24628,-13.54,1.50,7.47,2.64,0.448,0.502,15.84,0.259,-3.40,-23.80,1.00,indeterminate
900,31.69783,74.24828,-10.94,1.14,5.27,2.23,0.389,0.417,15.23,0.278,-4.06,-17.24,1.00,indeterminate
901,31.69783,74.24928,-9.31,1.10,4.85,2.12,0.383,0.353,14.94,0.317,-3.34,-14.34,1.00,indeterminate
902,31.69783,74.25028,-8.76,1.11,4.86,2.12,0.380,0.331,14.85,0.393,-2.86,-13.63,1.00,indeterminate
903,31.69783,74.25128,-9.64,1.13,4.44,2.09,0.390,0.370,14.78,0.398,-3.49,-15.08,1.00,indeterminate
904,31.69783,74.25228,-9.15,1.09,4.63,2.06,0.380,0.357,14.54,0.373,-3.57,-13.61,1.00,indeterminate
905,31.69783,74.25328,-9.21,1.07,4.32,2.02,0.374,0.360,14.50,0.439,-3.77,-13.63,1.00,indeterminate
906,31.69783,74.25428,-9.14,1.06,4.29,1.99,0.379,0.354,14.57,0.415,-4.28,-12.97,1.00,indeterminate
907,31.69783,74.25528,-8.54,1.08,4.31,2.01,0.372,0.323,14.66,0.349,-3.26,-12.64,1.00,indeterminate
908,31.69783,74.25628,-9.94,1.05,3.94,1.94,0.377,0.386,14.68,0.297,-5.11,-13.72,1.00,indeterminate
909,31.69783,74.25728,-9.70,1.03,3.58,1.89,0.372,0.374,14.68,0.243,-5.35,-13.04,1.00,indeterminate
910,31.69783,74.25828,-9.91,1.08,3.52,1.94,0.384,0.378,14.83,0.222,-4.19,-15.09,1.00,indeterminate
911,31.69783,74.25928,-10.04,1.02,3.66,1.89,0.369,0.386,14.83,0.198,-6.28,-12.74,1.00,inelastic_candidate
912,31.69783,74.26028,-10.83,0.97,3.53,1.83,0.376,0.418,14.88,0.170,-7.64,-13.13,1.00,inelastic_candidate
913,31.69783,74.26128,-10.76,1.00,3.30,1.84,0.361,0.410,15.05,0.212,-7.43,-13.23,1.00,inelastic_candidate
914,31.69783,74.26228,-10.64,0.97,3.33,1.82,0.329,0.407,15.06,0.241,-7.58,-12.65,1.00,inelastic_candidate
915,31.69783,74.26328,-13.12,1.00,3.31,1.90,0.358,0.503,15.15,0.249,-8.66,-17.12,1.00,inelastic_candidate
916,31.69783,74.26428,-12.46,1.01,3.13,1.87,0.340,0.475,15.26,0.197,-7.57,-15.77,1.00,inelastic_candidate
917,31.69783,74.26528,-14.61,1.19,4.54,2.16,0.444,0.539,15.58,0.190,-7.71,-21.45,1.00,inelastic_candidate
918,31.69783,74.26628,-11.71,0.91,3.32,1.79,0.353,0.449,15.11,0.198,-8.67,-14.05,1.00,inelastic_candidate
919,31.69783,74.26728,-11.67,0.93,3.47,1.77,0.361,0.448,15.09,0.222,-9.80,-12.77,1.00,inelastic_candidate
920,31.69783,74.26828,-11.79,0.95,3.43,1.90,0.382,0.447,15.21,0.241,-7.76,-15.56,1.00,inelastic_candidate
921,31.69783,74.26928,-11.28,0.95,2.94,1.84,0.366,0.424,15.28,0.279,-7.48,-14.91,1.00,inelastic_candidate
922,31.69783,74.27028,-5.58,1.12,3.64,1.79,0.322,0.169,15.24,0.224,-7.22,-1.43,1.00,indeterminate
923,31.69783,74.27128,-6.05,1.13,3.52,1.78,0.334,0.191,15.09,0.161,-8.06,-1.65,1.00,indeterminate
926,31.69783,74.27428,-14.64,1.12,4.11,2.11,0.458,0.522,16.14,0.160,-8.07,-21.60,1.00,inelastic_candidate
