pid,lat,lon,los_rate_mmyr,rate_sigma,seasonal_amp_mm,amp_sigma,peak_yrfrac,r2,rms_mm,coh_avg,rate_1sthalf,rate_2ndhalf,frac_postmonsoon_down,class
65827,28.53006,77.15833,0.43,0.27,1.00,0.81,0.468,0.029,6.93,0.254,-1.08,1.25,0.43,elastic_dominant
65828,28.53006,77.15933,1.17,0.24,0.68,0.68,0.488,0.170,6.50,0.211,-0.07,1.86,0.29,indeterminate
65833,28.53006,77.16433,1.62,0.24,0.52,0.63,0.319,0.297,6.35,0.211,0.15,2.51,0.29,indeterminate
65834,28.53006,77.16533,0.25,0.23,0.62,0.64,0.445,0.013,6.29,0.318,-1.04,0.99,0.29,elastic_dominant
65835,28.53006,77.16633,1.47,0.21,0.65,0.62,0.405,0.269,6.15,0.380,0.53,2.01,0.29,indeterminate
65836,28.53006,77.16733,2.30,0.20,0.62,0.58,0.376,0.477,6.13,0.359,1.40,2.82,0.29,indeterminate
65837,28.53006,77.16833,1.38,0.20,0.39,0.53,0.540,0.244,6.15,0.293,0.33,1.98,0.29,indeterminate
65838,28.53006,77.16933,1.43,0.18,0.45,0.51,0.561,0.267,6.01,0.246,0.49,1.97,0.29,indeterminate
65839,28.53006,77.17033,0.54,0.20,0.48,0.57,0.527,0.046,6.25,0.201,-0.72,1.28,0.29,indeterminate
65840,28.53006,77.17133,1.80,0.21,0.32,0.53,0.438,0.338,6.41,0.180,0.46,2.61,0.29,indeterminate
65857,28.53006,77.18833,0.47,0.19,1.26,0.69,0.372,0.041,6.78,0.243,-0.69,1.13,0.29,elastic_dominant
65858,28.53006,77.18933,1.15,0.19,1.44,0.68,0.403,0.163,6.71,0.315,0.23,1.60,0.29,indeterminate
65859,28.53006,77.19033,0.83,0.18,1.42,0.67,0.394,0.097,6.79,0.354,-0.07,1.28,0.29,indeterminate
65860,28.53006,77.19133,0.89,0.18,1.47,0.68,0.394,0.105,6.92,0.274,-0.12,1.40,0.29,indeterminate
65861,28.53006,77.19233,0.83,0.19,1.34,0.70,0.390,0.089,7.07,0.182,-0.29,1.42,0.29,indeterminate
65865,28.53006,77.19633,1.50,0.20,0.89,0.65,0.376,0.191,7.84,0.195,0.66,1.91,0.29,indeterminate
65866,28.53006,77.19733,2.03,0.20,0.89,0.67,0.369,0.293,8.01,0.225,1.07,2.52,0.29,indeterminate
65867,28.53006,77.19833,1.67,0.20,0.97,0.68,0.380,0.219,7.99,0.267,0.66,2.17,0.29,indeterminate
65868,28.53006,77.19933,1.32,0.21,0.92,0.69,0.410,0.145,8.10,0.302,0.19,1.89,0.29,indeterminate
65869,28.53006,77.20033,1.80,0.21,0.93,0.71,0.418,0.234,8.23,0.372,0.56,2.44,0.29,indeterminate
65870,28.53006,77.20133,1.89,0.21,0.94,0.71,0.419,0.253,8.21,0.515,0.66,2.52,0.29,indeterminate
65871,28.53006,77.20233,1.94,0.21,0.93,0.70,0.412,0.265,8.19,0.537,0.72,2.58,0.29,indeterminate
65872,28.53006,77.20333,2.29,0.21,0.83,0.70,0.411,0.329,8.31,0.562,1.06,2.95,0.29,indeterminate
65873,28.53006,77.20433,2.21,0.21,0.74,0.68,0.410,0.309,8.38,0.637,1.04,2.83,0.29,indeterminate
65874,28.53006,77.20533,2.06,0.21,0.79,0.68,0.418,0.281,8.36,0.721,0.96,2.63,0.29,indeterminate
65875,28.53006,77.20633,2.15,0.21,0.85,0.69,0.417,0.297,8.36,0.656,0.98,2.75,0.29,indeterminate
65876,28.53006,77.20733,2.22,0.21,0.81,0.68,0.411,0.311,8.39,0.570,1.11,2.80,0.29,indeterminate
65877,28.53006,77.20833,1.97,0.21,0.89,0.69,0.414,0.266,8.30,0.592,0.83,2.55,0.29,indeterminate
65878,28.53006,77.20933,1.97,0.20,0.99,0.69,0.414,0.268,8.23,0.565,0.84,2.53,0.29,indeterminate
65879,28.53006,77.21033,1.89,0.21,0.94,0.69,0.412,0.249,8.30,0.565,0.77,2.45,0.29,indeterminate
65880,28.53006,77.21133,1.83,0.21,0.89,0.69,0.413,0.237,8.33,0.543,0.71,2.40,0.29,indeterminate
65881,28.53006,77.21233,1.64,0.21,0.95,0.70,0.409,0.199,8.32,0.582,0.50,2.22,0.29,indeterminate
65882,28.53006,77.21333,1.58,0.21,0.99,0.70,0.407,0.189,8.29,0.622,0.43,2.16,0.29,indeterminate
65883,28.53006,77.21433,1.51,0.21,0.96,0.71,0.415,0.175,8.27,0.648,0.38,2.08,0.29,indeterminate
65884,28.53006,77.21533,1.27,0.21,0.94,0.71,0.417,0.128,8.39,0.666,0.18,1.82,0.29,indeterminate
65885,28.53006,77.21633,1.20,0.22,0.83,0.71,0.425,0.112,8.55,0.634,0.10,1.77,0.29,indeterminate
65886,28.53006,77.21733,1.36,0.22,0.79,0.71,0.439,0.138,8.62,0.605,0.36,1.88,0.29,indeterminate
65887,28.53006,77.21833,1.24,0.23,0.83,0.72,0.421,0.117,8.64,0.584,0.21,1.77,0.29,indeterminate
65888,28.53006,77.21933,1.25,0.23,0.84,0.72,0.424,0.117,8.67,0.568,0.24,1.77,0.29,indeterminate
65889,28.53006,77.22033,1.30,0.23,0.75,0.73,0.441,0.123,8.79,0.555,0.36,1.79,0.29,indeterminate
65890,28.53006,77.22133,1.46,0.24,0.62,0.73,0.420,0.145,8.97,0.535,0.55,1.93,0.29,indeterminate
65891,28.53006,77.22233,1.56,0.24,0.50,0.72,0.432,0.157,9.15,0.475,0.73,1.99,0.29,indeterminate
65892,28.53006,77.22333,1.38,0.25,0.46,0.73,0.442,0.124,9.29,0.464,0.57,1.79,0.29,indeterminate
65893,28.53006,77.22433,1.65,0.25,0.34,0.72,0.432,0.167,9.37,0.462,0.89,2.04,0.29,indeterminate
65894,28.53006,77.22533,1.51,0.25,0.37,0.71,0.410,0.145,9.36,0.504,0.76,1.90,0.29,indeterminate
65895,28.53006,77.22633,1.57,0.24,0.34,0.71,0.442,0.155,9.31,0.446,0.85,1.94,0.29,indeterminate
65896,28.53006,77.22733,1.31,0.24,0.50,0.71,0.425,0.115,9.25,0.419,0.64,1.64,0.29,indeterminate
65897,28.53006,77.22833,1.30,0.24,0.52,0.71,0.425,0.114,9.19,0.351,0.62,1.63,0.29,indeterminate
65898,28.53006,77.22933,1.64,0.24,0.56,0.71,0.393,0.171,9.13,0.229,1.03,1.91,0.29,indeterminate
65899,28.53006,77.23033,1.59,0.24,0.69,0.74,0.400,0.165,9.08,0.232,0.88,1.93,0.29,indeterminate
65900,28.53006,77.23133,1.60,0.23,0.72,0.73,0.405,0.169,9.01,0.208,0.99,1.90,0.29,indeterminate
65901,28.53006,77.23233,1.49,0.24,0.69,0.72,0.390,0.152,8.98,0.191,0.84,1.82,0.29,indeterminate
65902,28.53006,77.23333,1.88,0.23,0.56,0.69,0.401,0.224,8.88,0.153,1.20,2.23,0.29,indeterminate
65909,28.53006,77.24033,1.31,0.23,1.20,0.81,0.502,0.135,8.38,0.169,0.39,1.68,0.29,indeterminate
65910,28.53006,77.24133,1.51,0.23,1.21,0.80,0.491,0.171,8.37,0.190,0.62,1.84,0.29,indeterminate
65911,28.53006,77.24233,1.47,0.24,1.20,0.80,0.499,0.163,8.41,0.302,0.58,1.82,0.29,indeterminate
65912,28.53006,77.24333,1.45,0.24,1.15,0.80,0.500,0.158,8.45,0.459,0.51,1.83,0.29,indeterminate
65913,28.53006,77.24433,1.33,0.24,1.15,0.79,0.504,0.137,8.48,0.553,0.45,1.68,0.29,indeterminate
65914,28.53006,77.24533,1.47,0.24,1.07,0.78,0.503,0.159,8.55,0.581,0.56,1.85,0.29,indeterminate
65915,28.53006,77.24633,1.59,0.24,0.96,0.76,0.512,0.178,8.64,0.618,0.75,1.95,0.29,indeterminate
65916,28.53006,77.24733,1.53,0.25,0.85,0.75,0.528,0.162,8.77,0.601,0.65,1.91,0.29,indeterminate
65917,28.53006,77.24833,1.54,0.24,0.79,0.73,0.521,0.162,8.81,0.584,0.69,1.90,0.29,indeterminate
65918,28.53006,77.24933,1.50,0.24,0.72,0.70,0.522,0.154,8.87,0.545,0.76,1.81,0.29,indeterminate
65919,28.53006,77.25033,1.43,0.24,0.57,0.67,0.552,0.139,9.04,0.489,0.76,1.71,0.29,indeterminate
65920,28.53006,77.25133,1.40,0.25,0.45,0.66,0.573,0.130,9.18,0.427,0.72,1.69,0.29,indeterminate
65921,28.53006,77.25233,1.20,0.25,0.43,0.65,0.560,0.097,9.25,0.452,0.55,1.47,0.29,indeterminate
65922,28.53006,77.25333,1.19,0.25,0.36,0.64,0.579,0.096,9.32,0.480,0.60,1.43,0.29,indeterminate
65923,28.53006,77.25433,1.05,0.25,0.30,0.65,0.621,0.074,9.44,0.489,0.50,1.26,0.29,indeterminate
65924,28.53006,77.25533,1.11,0.25,0.25,0.67,0.694,0.081,9.58,0.460,0.61,1.30,0.29,indeterminate
65925,28.53006,77.25633,1.04,0.26,0.24,0.68,0.751,0.071,9.67,0.455,0.58,1.21,0.29,indeterminate
65926,28.53006,77.25733,0.60,0.26,0.19,0.69,0.796,0.025,9.71,0.446,0.07,0.82,0.29,indeterminate
65927,28.53006,77.25833,0.45,0.26,0.23,0.70,0.796,0.014,9.77,0.426,-0.07,0.66,0.29,indeterminate
65928,28.53006,77.25933,0.43,0.26,0.35,0.73,0.859,0.013,9.90,0.433,-0.10,0.66,0.29,indeterminate
65929,28.53006,77.26033,0.50,0.27,0.46,0.77,0.876,0.018,10.07,0.439,-0.07,0.75,0.29,indeterminate
65930,28.53006,77.26133,0.32,0.27,0.47,0.78,0.886,0.008,10.12,0.436,-0.33,0.63,0.29,indeterminate
65931,28.53006,77.26233,0.31,0.27,0.51,0.78,0.885,0.008,10.09,0.404,-0.34,0.62,0.29,indeterminate
65932,28.53006,77.26333,0.53,0.28,0.61,0.81,0.892,0.021,10.18,0.332,-0.20,0.90,0.29,indeterminate
65933,28.53006,77.26433,1.02,0.28,0.68,0.83,0.919,0.066,10.26,0.275,0.43,1.30,0.29,indeterminate
65934,28.53006,77.26533,1.07,0.28,0.72,0.84,0.914,0.072,10.27,0.308,0.49,1.34,0.29,indeterminate
65935,28.53006,77.26633,0.79,0.28,0.82,0.85,0.905,0.044,10.23,0.365,0.03,1.19,0.29,indeterminate
65936,28.53006,77.26733,0.40,0.28,0.62,0.81,0.917,0.013,10.09,0.412,-0.46,0.85,0.29,indeterminate
65937,28.53006,77.26833,0.70,0.27,0.44,0.77,0.938,0.034,9.86,0.415,-0.14,1.11,0.29,indeterminate
65938,28.53006,77.26933,0.69,0.27,0.35,0.75,0.965,0.033,9.82,0.408,-0.19,1.13,0.43,indeterminate
65939,28.53006,77.27033,0.77,0.27,0.46,0.77,0.934,0.041,9.93,0.362,-0.07,1.19,0.29,indeterminate
65941,28.53006,77.27233,0.92,0.28,0.63,0.81,0.885,0.055,10.19,0.415,0.13,1.30,0.43,indeterminate
65942,28.53006,77.27333,1.06,0.29,0.68,0.83,0.882,0.070,10.29,0.409,0.30,1.43,0.29,indeterminate
65943,28.53006,77.27433,1.04,0.29,0.77,0.85,0.876,0.067,10.45,0.428,0.29,1.41,0.43,indeterminate
65944,28.53006,77.27533,1.29,0.29,0.83,0.87,0.871,0.094,10.63,0.402,0.61,1.60,0.43,indeterminate
65945,28.53006,77.27633,1.33,0.30,0.87,0.88,0.868,0.098,10.74,0.369,0.64,1.65,0.43,indeterminate
65946,28.53006,77.27733,1.44,0.30,0.94,0.89,0.866,0.111,10.82,0.376,0.79,1.72,0.43,indeterminate
65947,28.53006,77.27833,1.58,0.30,0.89,0.89,0.859,0.127,10.88,0.428,0.88,1.88,0.43,indeterminate
65948,28.53006,77.27933,1.61,0.30,0.83,0.88,0.854,0.133,10.85,0.559,0.95,1.89,0.43,indeterminate
65949,28.53006,77.28033,1.69,0.30,0.83,0.87,0.843,0.141,10.89,0.568,1.00,1.97,0.43,indeterminate
65950,28.53006,77.28133,1.68,0.30,0.77,0.88,0.848,0.139,10.94,0.547,0.95,2.00,0.43,indeterminate
65951,28.53006,77.28233,1.73,0.31,0.86,0.90,0.843,0.144,11.08,0.500,1.06,2.00,0.43,indeterminate
65953,28.53006,77.28433,2.63,0.32,0.67,0.90,0.884,0.264,11.39,0.290,2.15,2.78,0.43,indeterminate
65954,28.53006,77.28533,2.36,0.31,0.55,0.89,0.886,0.224,11.37,0.357,1.79,2.56,0.43,indeterminate
65956,28.53006,77.28733,1.66,0.32,0.70,0.90,0.822,0.126,11.35,0.542,0.94,1.91,0.43,indeterminate
65957,28.53006,77.28833,1.54,0.32,0.70,0.91,0.829,0.110,11.43,0.637,0.83,1.78,0.43,indeterminate
65958,28.53006,77.28933,1.50,0.32,0.69,0.91,0.830,0.103,11.52,0.519,0.84,1.71,0.43,indeterminate
65959,28.53006,77.29033,1.54,0.33,0.70,0.93,0.833,0.107,11.58,0.492,0.89,1.73,0.43,indeterminate
65960,28.53006,77.29133,1.51,0.32,0.69,0.93,0.836,0.103,11.64,0.505,0.81,1.73,0.43,indeterminate
65961,28.53006,77.29233,1.45,0.33,0.65,0.93,0.833,0.096,11.67,0.486,0.77,1.66,0.43,indeterminate
65962,28.53006,77.29333,1.36,0.33,0.65,0.93,0.835,0.085,11.73,0.465,0.77,1.50,0.43,indeterminate
65963,28.53006,77.29433,1.03,0.33,0.67,0.95,0.842,0.051,11.84,0.432,0.33,1.24,0.43,indeterminate
65964,28.53006,77.29533,0.88,0.33,0.65,0.95,0.841,0.038,11.87,0.414,0.21,1.07,0.43,indeterminate
65965,28.53006,77.29633,0.88,0.33,0.71,0.96,0.819,0.037,11.91,0.442,0.19,1.06,0.43,indeterminate
65966,28.53006,77.29733,0.94,0.34,0.77,0.97,0.814,0.042,12.01,0.472,0.29,1.09,0.29,indeterminate
65967,28.53006,77.29833,0.72,0.34,0.87,1.00,0.812,0.026,12.13,0.481,0.06,0.88,0.43,indeterminate
65968,28.53006,77.29933,0.58,0.35,0.94,1.02,0.821,0.018,12.21,0.501,0.01,0.68,0.57,indeterminate
65969,28.53006,77.30033,0.38,0.35,0.97,1.03,0.816,0.010,12.25,0.499,-0.17,0.47,0.57,elastic_dominant
65970,28.53006,77.30133,-0.14,0.35,1.03,1.03,0.814,0.004,12.27,0.488,-0.66,-0.07,0.57,elastic_dominant
65971,28.53006,77.30233,-0.39,0.36,1.09,1.04,0.821,0.010,12.29,0.466,-0.78,-0.40,0.57,elastic_dominant
65972,28.53006,77.30333,-0.95,0.35,1.07,1.04,0.815,0.040,12.29,0.393,-1.60,-0.79,0.71,indeterminate
65973,28.53006,77.30433,-0.54,0.34,0.75,0.98,0.850,0.014,12.23,0.320,-0.88,-0.57,0.43,indeterminate
65974,28.53006,77.30533,0.12,0.37,1.04,1.04,0.861,0.004,12.62,0.212,0.11,-0.09,0.57,elastic_dominant
65975,28.53006,77.30633,-0.77,0.38,1.12,1.07,0.850,0.025,12.83,0.194,-0.72,-1.03,0.57,indeterminate
65976,28.53006,77.30733,-0.15,0.38,1.23,1.08,0.856,0.005,12.88,0.293,-0.10,-0.40,0.57,elastic_dominant
65977,28.53006,77.30833,-1.49,0.39,1.73,1.19,0.834,0.083,12.98,0.407,-1.72,-1.57,0.57,indeterminate
65978,28.53006,77.30933,-1.22,0.39,1.65,1.18,0.834,0.058,12.99,0.467,-1.53,-1.24,0.57,indeterminate
65979,28.53006,77.31033,-1.08,0.40,1.65,1.18,0.827,0.048,12.99,0.485,-1.29,-1.16,0.57,indeterminate
65980,28.53006,77.31133,-1.46,0.40,1.58,1.17,0.831,0.079,12.97,0.489,-1.77,-1.48,0.57,indeterminate
65981,28.53006,77.31233,-1.30,0.39,1.58,1.16,0.834,0.065,12.92,0.470,-1.68,-1.26,0.57,indeterminate
65982,28.53006,77.31333,-1.66,0.39,1.57,1.17,0.825,0.100,12.89,0.495,-2.04,-1.63,0.57,indeterminate
65983,28.53006,77.31433,-2.31,0.39,1.38,1.14,0.816,0.176,12.77,0.494,-2.81,-2.21,0.71,indeterminate
65984,28.53006,77.31533,-1.93,0.39,1.36,1.13,0.813,0.133,12.71,0.497,-2.41,-1.85,0.71,indeterminate
65985,28.53006,77.31633,-1.92,0.39,1.40,1.14,0.808,0.132,12.72,0.495,-2.42,-1.83,0.71,indeterminate
65986,28.53006,77.31733,-1.47,0.40,1.41,1.15,0.812,0.082,12.79,0.446,-1.91,-1.41,0.57,indeterminate
65987,28.53006,77.31833,-1.77,0.40,1.39,1.14,0.808,0.113,12.78,0.401,-2.20,-1.73,0.57,indeterminate
65988,28.53006,77.31933,-2.11,0.40,1.40,1.14,0.798,0.155,12.71,0.341,-2.47,-2.13,0.71,indeterminate
65989,28.53006,77.32033,-0.42,0.39,1.12,1.04,0.823,0.010,12.63,0.320,-0.34,-0.72,0.43,elastic_dominant
65990,28.53006,77.32133,-0.88,0.39,1.13,1.04,0.810,0.033,12.64,0.296,-0.97,-1.09,0.43,indeterminate
65991,28.53006,77.32233,-0.68,0.39,1.03,1.05,0.840,0.020,12.68,0.270,-0.84,-0.83,0.43,indeterminate
65992,28.53006,77.32333,-1.71,0.38,1.17,1.04,0.814,0.106,12.76,0.194,-1.77,-1.97,0.57,indeterminate
66014,28.53006,77.34533,-0.02,0.39,1.62,1.10,0.643,0.007,13.01,0.206,-0.29,-0.37,0.57,elastic_dominant
66015,28.53006,77.34633,0.11,0.39,1.66,1.08,0.655,0.008,13.06,0.236,0.05,-0.37,0.57,elastic_dominant
66016,28.53006,77.34733,-0.70,0.38,1.67,1.09,0.633,0.029,12.99,0.287,-1.18,-0.93,0.57,elastic_dominant
66017,28.53006,77.34833,-0.17,0.37,1.68,1.08,0.653,0.010,13.02,0.327,-0.60,-0.42,0.57,elastic_dominant
66018,28.53006,77.34933,-1.42,0.39,1.88,1.19,0.680,0.082,13.17,0.541,-2.03,-1.51,0.57,indeterminate
66019,28.53006,77.35033,-1.22,0.39,2.19,1.23,0.675,0.069,13.15,0.638,-1.68,-1.42,0.57,indeterminate
66020,28.53006,77.35133,-1.48,0.38,2.04,1.18,0.663,0.092,13.08,0.636,-2.00,-1.64,0.71,indeterminate
66021,28.53006,77.35233,-1.04,0.38,1.96,1.17,0.670,0.052,13.12,0.585,-1.37,-1.30,0.57,indeterminate
66022,28.53006,77.35333,-0.41,0.38,1.87,1.17,0.692,0.016,13.21,0.435,-0.96,-0.51,0.29,elastic_dominant
66025,28.53006,77.35633,1.24,0.37,1.70,1.04,0.689,0.059,13.22,0.504,1.03,0.96,0.29,indeterminate
66026,28.53006,77.35733,0.97,0.37,1.98,1.06,0.691,0.042,13.20,0.616,0.97,0.53,0.29,elastic_dominant
66027,28.53006,77.35833,-0.19,0.38,1.73,1.08,0.689,0.010,13.30,0.644,-0.39,-0.47,0.57,elastic_dominant
66028,28.53006,77.35933,0.07,0.38,1.74,1.11,0.696,0.008,13.34,0.632,-0.36,-0.06,0.57,elastic_dominant
66033,28.53006,77.36433,-0.38,0.38,1.30,0.96,0.684,0.010,13.46,0.222,-0.67,-0.61,0.57,elastic_dominant
66035,28.53006,77.36633,-1.04,0.38,1.71,1.04,0.709,0.046,13.42,0.210,-1.26,-1.30,0.57,indeterminate
66036,28.53006,77.36733,-1.20,0.37,1.70,1.04,0.715,0.057,13.48,0.321,-1.50,-1.40,0.57,indeterminate
66037,28.53006,77.36833,-0.83,0.38,1.71,1.02,0.723,0.032,13.55,0.395,-0.94,-1.15,0.43,elastic_dominant
66038,28.53006,77.36933,-1.13,0.38,1.71,1.02,0.713,0.052,13.51,0.400,-1.29,-1.42,0.43,indeterminate
66039,28.53006,77.37033,-0.99,0.38,1.71,1.01,0.728,0.041,13.59,0.434,-1.08,-1.31,0.57,indeterminate
66040,28.53006,77.37133,-1.18,0.37,1.73,1.02,0.719,0.055,13.57,0.425,-1.35,-1.46,0.57,indeterminate
66041,28.53006,77.37233,-1.09,0.37,1.69,1.01,0.717,0.048,13.60,0.462,-1.29,-1.37,0.43,indeterminate
66042,28.53006,77.37333,-1.17,0.37,1.73,1.00,0.714,0.055,13.51,0.457,-1.40,-1.42,0.57,indeterminate
66043,28.53006,77.37433,-1.21,0.37,1.72,0.99,0.712,0.058,13.55,0.390,-1.41,-1.49,0.57,indeterminate
66044,28.53006,77.37533,-1.12,0.37,1.75,1.00,0.717,0.050,13.61,0.342,-1.33,-1.39,0.57,indeterminate
66046,28.53006,77.37733,-0.92,0.37,1.85,1.02,0.725,0.038,13.65,0.343,-1.12,-1.20,0.43,indeterminate
66047,28.53006,77.37833,-0.70,0.37,1.90,1.03,0.721,0.026,13.63,0.389,-0.87,-1.00,0.43,elastic_dominant
66048,28.53006,77.37933,-0.67,0.38,2.02,1.07,0.721,0.026,13.68,0.383,-0.92,-0.92,0.43,elastic_dominant
66049,28.53006,77.38033,-0.52,0.37,2.09,1.11,0.733,0.020,13.72,0.408,-1.04,-0.58,0.43,elastic_dominant
66050,28.53006,77.38133,-0.41,0.36,2.16,1.09,0.719,0.018,13.61,0.415,-0.68,-0.65,0.43,elastic_dominant
66051,28.53006,77.38233,-0.23,0.36,2.15,1.07,0.717,0.014,13.57,0.444,-0.43,-0.52,0.43,elastic_dominant
66052,28.53006,77.38333,-0.48,0.36,2.06,1.06,0.717,0.019,13.56,0.448,-0.77,-0.70,0.43,elastic_dominant
66053,28.53006,77.38433,-0.34,0.36,1.89,1.01,0.707,0.013,13.58,0.380,-0.61,-0.57,0.43,elastic_dominant
66054,28.53006,77.38533,-0.35,0.36,1.87,1.00,0.701,0.014,13.58,0.355,-0.54,-0.64,0.43,elastic_dominant
66055,28.53006,77.38633,-0.17,0.36,1.85,1.00,0.702,0.010,13.61,0.422,-0.33,-0.49,0.43,elastic_dominant
66056,28.53006,77.38733,0.07,0.36,1.86,0.99,0.696,0.009,13.61,0.498,0.00,-0.30,0.43,elastic_dominant
66057,28.53006,77.38833,0.19,0.37,1.86,0.99,0.696,0.010,13.66,0.576,0.17,-0.21,0.43,elastic_dominant
66058,28.53006,77.38933,0.20,0.37,1.90,1.01,0.695,0.010,13.72,0.602,0.20,-0.22,0.43,elastic_dominant
66059,28.53006,77.39033,0.09,0.38,1.88,1.01,0.693,0.009,13.78,0.634,0.11,-0.35,0.43,elastic_dominant
66060,28.53006,77.39133,0.19,0.38,1.80,0.99,0.689,0.009,13.81,0.588,0.20,-0.25,0.43,elastic_dominant
66061,28.53006,77.39233,0.10,0.38,1.80,0.99,0.690,0.008,13.86,0.544,0.11,-0.33,0.43,elastic_dominant
66062,28.53006,77.39333,0.15,0.37,1.79,0.99,0.682,0.008,13.85,0.483,0.14,-0.28,0.43,elastic_dominant
66063,28.53006,77.39433,0.13,0.37,1.75,0.98,0.675,0.008,13.82,0.464,0.08,-0.27,0.43,elastic_dominant
66064,28.53006,77.39533,0.05,0.37,1.84,1.00,0.664,0.008,13.81,0.534,-0.01,-0.37,0.43,elastic_dominant
66065,28.53006,77.39633,0.10,0.37,1.81,1.00,0.658,0.008,13.79,0.576,0.01,-0.29,0.43,elastic_dominant
66066,28.53006,77.39733,-0.12,0.37,1.90,1.02,0.667,0.010,13.91,0.597,-0.23,-0.50,0.43,elastic_dominant
66067,28.53006,77.39833,-0.12,0.38,1.95,1.04,0.670,0.010,14.03,0.615,-0.23,-0.51,0.43,elastic_dominant
66068,28.53006,77.39933,-0.22,0.38,1.90,1.02,0.657,0.011,13.98,0.675,-0.29,-0.65,0.43,elastic_dominant
66069,28.53006,77.40033,-0.08,0.37,1.96,1.03,0.652,0.010,13.93,0.697,-0.12,-0.52,0.43,elastic_dominant
66070,28.53006,77.40133,-0.45,0.38,1.87,1.01,0.649,0.016,14.00,0.726,-0.48,-0.89,0.57,elastic_dominant
66071,28.53006,77.40233,-0.38,0.38,1.92,1.02,0.657,0.015,14.09,0.726,-0.38,-0.86,0.57,elastic_dominant
66072,28.53006,77.40333,-0.40,0.39,1.91,1.02,0.661,0.015,14.19,0.692,-0.39,-0.89,0.57,elastic_dominant
66073,28.53006,77.40433,-0.67,0.39,2.01,1.05,0.667,0.025,14.29,0.707,-0.73,-1.12,0.57,elastic_dominant
66074,28.53006,77.40533,-0.60,0.39,2.10,1.07,0.673,0.023,14.36,0.634,-0.60,-1.09,0.57,elastic_dominant
66075,28.53006,77.40633,-0.43,0.40,2.07,1.06,0.675,0.016,14.44,0.666,-0.44,-0.91,0.57,elastic_dominant
66076,28.53006,77.40733,-0.51,0.40,2.07,1.06,0.676,0.019,14.52,0.655,-0.60,-0.95,0.57,elastic_dominant
66077,28.53006,77.40833,-0.59,0.40,2.04,1.05,0.671,0.021,14.53,0.665,-0.66,-1.06,0.57,elastic_dominant
66078,28.53006,77.40933,-0.69,0.40,1.97,1.04,0.664,0.025,14.54,0.809,-0.78,-1.15,0.57,elastic_dominant
66079,28.53006,77.41033,-0.65,0.40,2.04,1.06,0.661,0.024,14.54,0.735,-0.77,-1.09,0.57,elastic_dominant
66080,28.53006,77.41133,-0.66,0.40,1.95,1.04,0.657,0.023,14.57,0.685,-0.77,-1.11,0.57,elastic_dominant
66081,28.53006,77.41233,-0.83,0.40,1.94,1.04,0.647,0.031,14.58,0.657,-1.01,-1.24,0.57,elastic_dominant
66082,28.53006,77.41333,-0.86,0.40,2.01,1.06,0.647,0.034,14.59,0.611,-1.08,-1.26,0.57,elastic_dominant
66083,28.53006,77.41433,-0.95,0.41,1.90,1.03,0.649,0.037,14.67,0.603,-1.06,-1.41,0.57,elastic_dominant
66084,28.53006,77.41533,-0.76,0.40,1.83,1.02,0.649,0.026,14.71,0.636,-0.88,-1.20,0.57,elastic_dominant
66085,28.53006,77.41633,-0.53,0.41,1.81,1.01,0.642,0.017,14.70,0.590,-0.63,-0.99,0.71,elastic_dominant
66086,28.53006,77.41733,-0.87,0.41,1.84,1.04,0.635,0.032,14.70,0.592,-1.01,-1.31,0.71,elastic_dominant
66087,28.53006,77.41833,-0.52,0.41,1.87,1.04,0.637,0.017,14.74,0.612,-0.65,-0.97,0.71,elastic_dominant
66088,28.53006,77.41933,-0.45,0.41,1.81,1.03,0.634,0.015,14.77,0.531,-0.52,-0.94,0.71,elastic_dominant
66089,28.53006,77.42033,-0.95,0.40,1.80,1.04,0.618,0.037,14.73,0.678,-1.11,-1.39,0.71,indeterminate
66090,28.53006,77.42133,-0.57,0.40,1.68,1.01,0.611,0.018,14.70,0.808,-0.68,-1.03,0.71,elastic_dominant
66091,28.53006,77.42233,-0.50,0.40,1.62,0.99,0.613,0.015,14.71,0.841,-0.62,-0.95,0.71,elastic_dominant
66092,28.53006,77.42333,-0.65,0.40,1.62,1.00,0.608,0.020,14.75,0.842,-0.77,-1.12,0.71,elastic_dominant
66093,28.53006,77.42433,-0.89,0.40,1.63,1.01,0.603,0.032,14.74,0.738,-1.05,-1.34,0.71,indeterminate
66094,28.53006,77.42533,0.51,0.40,1.40,0.98,0.588,0.010,14.90,0.616,0.62,-0.14,0.57,elastic_dominant
66095,28.53006,77.42633,-0.23,0.41,1.42,0.98,0.595,0.007,15.10,0.506,-0.08,-0.92,0.57,elastic_dominant
66096,28.53006,77.42733,-1.29,0.41,1.65,1.00,0.632,0.054,15.08,0.483,-1.33,-1.83,0.71,indeterminate
66097,28.53006,77.42833,-2.22,0.41,1.72,1.03,0.616,0.136,15.01,0.390,-2.35,-2.72,0.71,indeterminate
66098,28.53006,77.42933,-1.80,0.40,1.46,0.99,0.596,0.096,14.96,0.301,-1.95,-2.28,0.71,indeterminate
66099,28.53006,77.43033,-1.47,0.39,1.00,0.90,0.632,0.064,14.99,0.204,-2.13,-1.56,0.57,indeterminate
66103,28.53006,77.43433,0.02,0.40,1.47,0.93,0.641,0.004,15.11,0.156,0.57,-0.89,0.43,elastic_dominant
