pid,lat,lon,los_rate_mmyr,rate_sigma,seasonal_amp_mm,amp_sigma,peak_yrfrac,r2,rms_mm,coh_avg,rate_1sthalf,rate_2ndhalf,frac_postmonsoon_down,class
115406,28.44061,77.14739,1.36,0.23,0.75,0.44,0.670,0.228,4.55,0.495,-0.36,2.20,0.25,indeterminate
115407,28.44061,77.14839,0.71,0.24,0.76,0.46,0.705,0.077,4.68,0.384,-0.92,1.53,0.25,indeterminate
115408,28.44061,77.14939,0.13,0.23,0.70,0.46,0.730,0.012,4.59,0.314,-1.40,0.91,0.25,elastic_dominant
115409,28.44061,77.15039,-0.08,0.24,0.67,0.46,0.699,0.011,4.70,0.243,-1.57,0.65,0.25,elastic_dominant
115410,28.44061,77.15139,-0.66,0.22,0.44,0.38,0.679,0.069,4.57,0.152,-1.76,-0.18,0.50,indeterminate
115415,28.44061,77.15639,0.24,0.28,0.76,0.51,0.691,0.017,5.06,0.523,-1.10,0.94,0.25,elastic_dominant
115416,28.44061,77.15739,-2.38,0.27,0.66,0.53,0.784,0.443,4.86,0.522,-3.61,-1.64,0.75,indeterminate
115417,28.44061,77.15839,0.95,0.29,1.26,0.58,0.639,0.119,5.18,0.524,-1.11,2.13,0.25,indeterminate
115418,28.44061,77.15939,0.67,0.30,1.35,0.64,0.762,0.071,5.19,0.539,0.13,1.06,0.50,elastic_dominant
115419,28.44061,77.16039,-3.96,0.45,1.36,0.91,0.845,0.594,6.00,0.252,-3.63,-4.07,0.75,indeterminate
115420,28.44061,77.16139,0.42,0.27,0.95,0.50,0.707,0.035,5.05,0.152,-0.86,1.23,0.25,elastic_dominant
115421,28.44061,77.16239,-3.83,0.31,1.01,0.65,0.864,0.660,5.01,0.183,-3.37,-4.02,1.00,indeterminate
115422,28.44061,77.16339,1.26,0.26,1.31,0.52,0.705,0.251,4.14,0.180,0.30,1.71,0.50,indeterminate
115423,28.44061,77.16439,0.71,0.28,1.19,0.54,0.691,0.107,4.30,0.201,-1.15,1.70,0.50,indeterminate
